chinese-car-rules-choice-080	領有汽車學習駕駛證，學習路線駕駛時，應由領有學習車類駕照之駕駛人，在旁指導監護：<br>(1) 是。<br>(2) 不是。<br>(3) 沒有規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-081	申請報考職業駕駛執照，最高年齡不得超過：<br>(1) 45歲。<br>(2) 55歲。<br>(3) 65歲。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-082	考領普通駕駛執照，最高年齡：<br>(1) 不受限制。<br>(2) 65歲。<br>(3) 60歲。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-083	應考小型車普通駕駛執照者，須有學習駕駛多少時間之經歷：<br>(1) 6個月以上。<br>(2) 3個月以上。<br>(3) 2個月以上。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-084	應考小型車職業駕駛執照者，須有學習駕駛經歷：<br>(1) 6個月以上或領有小型車普通駕駛執照3個月以上。<br>(2) 9個月以上。<br>(3) 10個月。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-085	駕駛人姓名、出生年月日、住址等有變更時，如何處理：<br>(1) 沒有規定。<br>(2) 應向公路監理機關申請變更登記。<br>(3) 自行改正。	2	00	chinese	car	rules	choice
chinese-car-rules-choice-086	駕駛執照受吊銷、註銷或吊扣處分時應如何處理：<br>(1) 沒有規定。<br>(2) 應將駕駛執照繳回當地公路監理機關。<br>(3) 繳交警察機關。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-087	託人代考駕照者，單就報考人之處分為：<br>(1) 取消報考人之考試資格，註銷已領有之駕駛執照，且自查獲之日起5年內不能再行報考。<br>(2) 3個月內不准再報考。<br>(3) 半年內不准再報考。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-088	酒精、麻醉劑及興奮劑中毒者：<br>(1) 可參加駕駛執照考驗。<br>(2) 不得參加汽車駕駛執照考驗。<br>(3) 未有特別規定。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-089	患有精神耗弱、目盲、癲癇疾病者：<br>(1) 不得參加駕駛執照考驗。<br>(2) 可參加普通駕駛執照考驗。<br>(3) 沒有特別規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-090	受吊扣、吊銷駕駛執照之處分，尚未期滿者：<br>(1) 可參加駕駛執照考驗。<br>(2) 不得參加駕駛執照考驗。<br>(3) 未有特別規定。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-091	駕駛執照遺失時：<br>(1) 要記住執照號碼，以備查問。<br>(2) 重新報考。<br>(3) 申請補發。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-092	路考及格標準為：<br>(1) 60分。<br>(2) 70分。<br>(3) 80分。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-093	交通規則及格標準為：<br>(1) 60分。<br>(2) 75分。<br>(3) 85分。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-094	未領有汽車駕照駕駛小型車者應處罰鍰新臺幣：<br>(1)  300～600元。<br>(2) 3,600～7,200元。<br>(3) 6,000～12,000元。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-095	臨時停車停止時間：<br>(1) 未滿3分鐘。<br>(2) 未滿5分鐘。<br>(3) 未滿10分鐘。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-096	在行車時速40公里之路段汽車拋錨無法移置時：<br>(1) 應在車身後方 5-30 公尺之路面上，豎立車輛故障標誌。<br>(2) 開亮所有車燈，並時常連續按鳴喇叭。<br>(3) 顯示前後燈即可。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-097	汽車車廂以外：<br>(1) 不得載人。<br>(2) 可以載人。<br>(3) 沒有限制。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-098	汽車載運乘客：<br>(1) 不得超過核定人數。<br>(2) 視需要來決定。<br>(3) 沒有規定或限制。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-099	計程車拒載乘客：<br>(1) 可以。<br>(2) 不可以。<br>(3) 沒有規定。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-100	貨車裝載貨物寬度：<br>(1) 可以超出車身半公尺。<br>(2) 可以超出車身1公尺。<br>(3) 不得超出車身。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-101	汽車裝載危險物品停車時，應停於：<br>(1) 地下室停車場。<br>(2) 空曠陰涼場所。<br>(3) 車多人少地方。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-102	裝載危險物品車輛，發現外洩或滲漏時應即：<br>(1) 趕快加速開往目的地。<br>(2) 停車予以妥善處理。<br>(3) 沒有法令規定。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-103	汽車駕駛人駕車，違反道路交通安全規則，因而肇事致人死亡者：<br>(1) 吊扣行車執照。<br>(2) 吊扣駕駛執照。<br>(3) 吊銷駕駛執照。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-104	汽車駕駛人駕駛汽車肇事，雖無人受傷或死亡，卻未依規定處置且逃逸者，除處罰鍰外，並：<br>(1) 吊扣行車執照。<br>(2) 吊扣駕駛執照。<br>(3) 吊銷駕駛執照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-105	汽車行駛至交岔路口，其設有劃分島，劃分快慢車道者，在慢車道上行駛之車輛：<br>(1) 不得左轉。<br>(2) 可以左轉。<br>(3) 並無規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-106	對向行駛之左右轉彎車輛，已轉彎須進入同一車道時應讓：<br>(1) 右轉彎車輛先行。<br>(2) 左轉彎車輛先行。<br>(3) 同時前進。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-107	駕駛人不在未劃分標線道路之中央右側駕車者，應處：<br>(1) 吊扣駕駛執照。<br>(2) 罰鍰。<br>(3) 吊扣行車執照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-108	夜間會車，應使用：<br>(1) 遠光燈。<br>(2) 近光燈。<br>(3) 熄燈避讓即可。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-109	汽車行至無號誌或號誌故障而無交通指揮人員指揮之交岔路口：<br>(1) 支線道車應讓幹線道車先行。<br>(2) 幹線道車讓支線道車。<br>(3) 可以不相讓。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-110	汽車行駛至交岔路口，其行進轉彎，遇有交通指揮人員指揮與燈光號誌並用時，以：<br>(1) 交通指揮人員指揮為準。<br>(2) 燈光號誌為準。<br>(3) 無規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-111	消防栓、消防車出入口，多少距離以內不得臨時停車：<br>(1) 10公尺。<br>(2) 5公尺。<br>(3) 15公尺。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-112	汽車載運危險品行駛：<br>(1) 應在車輛前後端懸掛布質三角紅旗，以示警告。<br>(2) 與一般載運相同。<br>(3) 沒有規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-113	貨車裝載體積或長度非框式車廂所能容納之貨物，其伸後長度最多不得超過車輛全長：<br>(1) 20% 。<br>(2) 25% 。<br>(3) 30% 。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-114	行車速度，依速限標誌或標線之規定，無標誌或標線者，行車時速不得超過50公里。但在未劃設車道線、行車分向線或分向限制線之道路，或設有快慢車道分隔線之慢車道，時速不得超過：<br>(1) 40公里。<br>(2) 50公里。<br>(3) 60公里。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-115	汽車駛至鐵路平交道前，如前面有車輛時，應俟前車駛離鐵路平交道多少公尺始得通過：<br>(1)  5公尺。<br>(2) 適當距離而後車能安全通過後。<br>(3) 15公尺。	2	06	chinese	car	rules	choice
chinese-car-rules-choice-116	以下何種車輛應在車後方加漆牌照號碼：<br>(1) 大客車。<br>(2) 自用小客車。<br>(3) 大貨車、 小貨車。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-117	行車中，駕駛人看到鐵路平交道標誌或標線後，應即將車速減低至時速：<br>(1) 15公里以下。<br>(2) 20公里以下。<br>(3) 30公里以下。	1	06	chinese	car	rules	choice
chinese-car-rules-choice-118	汽車在同向二車道以上道路，速度較慢之小型汽車，應行駛：<br>(1) 內側車道。<br>(2) 外側車道。<br>(3) 慢車道。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-119	汽車行駛至交岔路口，右轉彎時，應先：<br>(1) 顯示方向燈或手勢。<br>(2) 變換車道。<br>(3) 轉彎。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-120	在同向二車道以上之道路，小型車應行駛於：<br>(1) 內側車道。<br>(2) 外側車道。<br>(3) 內外側車道均可，但不得任意變換車道。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-121	裝載貨物在同一汽車時，重的貨物應放在：<br>(1) 車後部。<br>(2) 車前部。<br>(3) 平均分配在車底板上。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-122	裝載超長、超寬、超高及超重整體物品應：<br>(1) 在晝間光線好的時候行駛。<br>(2) 須領有臨時通行證，並在車輛前後端懸掛危險標識。<br>(3) 貨物兩端應有人看守。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-123	汽車非經公路監理機關核准：<br>(1) 可擅自附掛拖車。<br>(2) 不可擅自附掛拖車行駛。<br>(3) 只能附掛拖車一節。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-124	行車前，對方向盤、煞車等機件，應：<br>(1) 詳細檢查。<br>(2) 不必檢查。<br>(3) 檢查或不檢查均可。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-125	隨車工具，應：<br>(1) 隨車攜帶。<br>(2) 不必隨車攜帶。<br>(3) 存放車庫內。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-126	汽車起駛前，應：<br>(1) 不必顯示方向燈。<br>(2) 按鳴喇叭3短聲。<br>(3) 顯示方向燈。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-127	汽車駕駛人駕車：<br>(1) 可連續駕駛10小時。<br>(2) 連續駕駛不可超過8小時。<br>(3) 可依體力決定。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-128	汽車向右轉彎時：<br>(1) 應先顯示車輛前後之右邊方向燈。<br>(2) 應先顯示車輛前後之左邊方向燈。<br>(3) 右臂平伸向右表示向右轉彎。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-129	汽車駛近學校、醫院等處時：<br>(1) 多按鳴喇叭，使學生或病人等注意。<br>(2) 除遇有緊急或危險情況外，不得按鳴喇叭。<br>(3) 只能按喇叭1短聲。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-130	汽車按鳴喇叭規定：<br>(1) 不得連續按鳴3次以上。<br>(2) 不得連續按鳴4次以上。<br>(3) 不得連續按鳴5次以上。	1	02	chinese	car	rules	choice
