english-moto-signs-true-050	<img src="english-moto-signs-true-50.png"/><br/>Circular intersection, follow directions 	O		english	moto	signs	true	
english-moto-signs-true-051	<img src="english-moto-signs-true-51.png"/><br/>For vehicles only 	X		english	moto	signs	true	
english-moto-signs-true-052	<img src="english-moto-signs-true-52.png"/><br/>Left turns only 	O		english	moto	signs	true	
english-moto-signs-true-053	<img src="english-moto-signs-true-53.png"/><br/>Follow directions for left or right turn 	O		english	moto	signs	true	
english-moto-signs-true-054	<img src="english-moto-signs-true-54.png"/><br/>Keep right 	O		english	moto	signs	true	easy
english-moto-signs-true-055	<img src="english-moto-signs-true-55.png"/><br/>Slow down 	O		english	moto	signs	true	
english-moto-signs-true-056	<img src="english-moto-signs-true-56.png"/><br/>One way 	O		english	moto	signs	true	
english-moto-signs-true-057	<img src="english-moto-signs-true-57.png"/><br/>First-aid station 	O		english	moto	signs	true	
english-moto-signs-true-058	<img src="english-moto-signs-true-58.png"/><br/>Slippery road 	O		english	moto	signs	true	
english-moto-signs-true-059	<img src="english-moto-signs-true-59.png"/><br/>Single lane road 	X		english	moto	signs	true	
english-moto-signs-true-060	<img src="english-moto-signs-true-60.png"/><br/>Provincial road number 	X		english	moto	signs	true	
english-moto-signs-true-061	<img src="english-moto-signs-true-61.png"/><br/>National freeway number 	O		english	moto	signs	true	
english-moto-signs-true-062	<img src="english-moto-signs-true-62.png"/><br/>Minimum speed 	O		english	moto	signs	true	
english-moto-signs-true-063	<img src="english-moto-signs-true-63.png"/><br/>maximum speed limit	X		english	moto	signs	true	
english-moto-signs-true-064	<img src="english-moto-signs-true-64.png"/><br/>Follow the directional arrows 	X		english	moto	signs	true	
english-moto-signs-true-065	<img src="english-moto-signs-true-65.png"/><br/>Parking bay 	O		english	moto	signs	true	
english-moto-signs-true-066	<img src="english-moto-signs-true-66.png"/><br/>parking space for large heavy-duty motorcycles	X		english	moto	signs	true	
english-moto-signs-true-067	<img src="english-moto-signs-true-67.png"/><br/>Solid white horizontal line means stop line 	O		english	moto	signs	true	
english-moto-signs-true-068	<img src="english-moto-signs-true-68.png"/><br/>Solid white double lines marks vehicle lane 	X		english	moto	signs	true	
english-moto-signs-true-069	<img src="english-moto-signs-true-69.png"/><br/>Railroad crossing ahead 	O		english	moto	signs	true	
english-moto-signs-true-070	<img src="english-moto-signs-true-70.png"/><br/>The broken white line is a stop line. 	X		english	moto	signs	true	
english-moto-signs-true-071	<img src="english-moto-signs-true-71.png"/><br/>Barrier 	O		english	moto	signs	true	
english-moto-signs-true-072	<img src="english-moto-signs-true-72.png"/><br/>Parking line 	O		english	moto	signs	true	
english-moto-signs-true-073	<img src="english-moto-signs-true-73.png"/><br/>Stop line 	X		english	moto	signs	true	
english-moto-signs-true-074	<img src="english-moto-signs-true-74.png"/><br/>The solid yellow line and broken yellow line indicate passing prohibited in one direction 	O		english	moto	signs	true	
english-moto-signs-true-075	<img src="english-moto-signs-true-75.png"/><br/>The solid yellow double line means parking prohibited. 	X		english	moto	signs	true	
english-moto-signs-true-076	<img src="english-moto-signs-true-76.png"/><br/>The inverted white triangle means yield. 	O		english	moto	signs	true	
english-moto-signs-true-077	<img src="english-moto-signs-true-77.png"/><br/>Road width changes 	X		english	moto	signs	true	
english-moto-signs-true-078	<img src="english-moto-signs-true-78.png"/><br/>Road width changes 	O		english	moto	signs	true	
english-moto-signs-true-079	<img src="english-moto-signs-true-79.png"/><br/>Watch out for traffic signals 	X		english	moto	signs	true	
english-moto-signs-true-080	<img src="english-moto-signs-true-80.png"/><br/>Special flashing yellow light 	O		english	moto	signs	true	
english-moto-signs-true-081	<img src="english-moto-signs-true-81.png"/><br/>Pedestrian crossing signal 	O		english	moto	signs	true	
english-moto-signs-true-082	<img src="english-moto-signs-true-82.png"/><br/>School Children Crossing	X		english	moto	signs	true	
english-moto-signs-true-083	<img src="english-moto-signs-true-83.png"/><br/>Flashing yellow light 	X		english	moto	signs	true	
english-moto-signs-true-084	<img src="english-moto-signs-true-84.png"/><br/>The solid yellow line indicates the edge of the road 	X		english	moto	signs	true	
english-moto-signs-true-085	<img src="english-moto-signs-true-85.png"/><br/>Multi-track electronic railroad crossing. 	O		english	moto	signs	true	
english-moto-signs-true-086	<img src="english-moto-signs-true-86.png"/><br/>Diagonal white lines mean zebra crossing 	O		english	moto	signs	true	
english-moto-signs-true-087	<img src="english-moto-signs-true-87.png"/><br/>The broken white line is a lane line. 	O		english	moto	signs	true	
english-moto-signs-true-088	<img src="english-moto-signs-true-88.png"/><br/>Road marking 	O		english	moto	signs	true	
english-moto-signs-true-089	<img src="english-moto-signs-true-89.png"/><br/>Solid yellow double lines mean passing is prohibited in both directions. 	O		english	moto	signs	true	easy
english-moto-signs-true-090	<img src="english-moto-signs-true-90.png"/><br/>Solid yellow double lines mean passing in oncoming lanes is prohibited 	O		english	moto	signs	true	
english-moto-signs-true-091	<img src="english-moto-signs-true-91.png"/><br/>The inverted white triangle means barrier ahead. 	X		english	moto	signs	true	
english-moto-signs-true-092	<img src="english-moto-signs-true-92.png"/><br/>Barrier 	X		english	moto	signs	true	hard
english-moto-signs-true-093	<img src="english-moto-signs-true-93.png"/><br/>The white rectangular box in front of stop line is left turn area for slow vehicles and motorcycles. 	O		english	moto	signs	true	
english-moto-signs-true-094	<img src="english-moto-signs-true-94.png"/><br/>The white rectanglar marking in front of the stop line shown in the picture  is a motorcycle waiting zone, which allows motorcycles, except large heavy-duty motorcycles, to wait in the area during red light. 	X		english	moto	signs	true	
english-moto-signs-true-095	<img src="english-moto-signs-true-95.png"/><br/>Barrier 	X		english	moto	signs	true	
english-moto-signs-true-096	<img src="english-moto-signs-true-96.png"/><br/>Traffic control signal ahead 	O		english	moto	signs	true	
english-moto-signs-true-097	<img src="english-moto-signs-true-97.png"/><br/>Flashing yellow light 	X		english	moto	signs	true	
english-moto-signs-true-098	<img src="english-moto-signs-true-98.png"/><br/>Gas station 	O		english	moto	signs	true	
english-moto-signs-true-099	<img src="english-moto-signs-true-99.png"/><br/>Dead end 	O		english	moto	signs	true	
english-moto-signs-true-100	<img src="english-moto-signs-true-100.png"/><br/>All vehicles must stop 	O		english	moto	signs	true	
english-moto-signs-true-101	<img src="english-moto-signs-true-101.png"/><br/>Vehicles approaching from the left must turn left 	X		english	moto	signs	true	
english-moto-signs-true-102	<img src="english-moto-signs-true-102.png"/><br/>Vehicles on the right must stop 	O		english	moto	signs	true	
english-moto-signs-true-103	<img src="english-moto-signs-true-103.png"/><br/>Vehicles approaching from the right must quickly pass 	X		english	moto	signs	true	
english-moto-signs-true-104	<img src="english-moto-signs-true-104.png"/><br/>Vehicles in front must stop 	X		english	moto	signs	true	
english-moto-signs-true-105	<img src="english-moto-signs-true-105.png"/><br/>Vehicles in the front and rear must stop, vehicles approaching from the left and right may proceed 	O		english	moto	signs	true	
english-moto-signs-true-106	<img src="english-moto-signs-true-106.png"/><br/>Vehicles approaching from the left must quickly pass 	X		english	moto	signs	true	
english-moto-signs-true-107	<img src="english-moto-signs-true-107.png"/><br/>Vehicles approaching from the left must turn left 	O		english	moto	signs	true	
english-moto-signs-true-108	<img src="english-moto-signs-true-108.png"/><br/>Right lane closed 	X		english	moto	signs	true	
english-moto-signs-true-109	<img src="english-moto-signs-true-109.png"/><br/>Left lane closed 	X		english	moto	signs	true	
english-moto-signs-true-110	<img src="english-moto-signs-true-110.png"/><br/>Road construction 	O		english	moto	signs	true	
english-moto-signs-true-111	<img src="english-moto-signs-true-111.png"/><br/>Detour ahead 	O		english	moto	signs	true	
english-moto-signs-true-112	<img src="english-moto-signs-true-112.png"/><br/>Follow the detour sign 	O		english	moto	signs	true	
english-moto-signs-true-113	<img src="english-moto-signs-true-113.png"/><br/>Road construction 	X		english	moto	signs	true	
english-moto-signs-true-114	<img src="english-moto-signs-true-114.png"/><br/>Northbound 	O		english	moto	signs	true	
english-moto-signs-true-115	<img src="english-moto-signs-true-115.png"/><br/>Checkered area indicates no standing in that area 	O		english	moto	signs	true	
english-moto-signs-true-116	<img src="english-moto-signs-true-116.png"/><br/>Checkered area indicates standing allowed in that area 	X		english	moto	signs	true	
english-moto-signs-true-117	<img src="english-moto-signs-true-117.png"/><br/>Steep drop-off on the left 	O		english	moto	signs	true	
english-moto-signs-true-118	<img src="english-moto-signs-true-118.png"/><br/>Watch out for falling rocks 	X		english	moto	signs	true	
english-moto-signs-true-119	<img src="english-moto-signs-true-119.png"/><br/>Watch out for heavy wind 	O		english	moto	signs	true	
english-moto-signs-true-120	<img src="english-moto-signs-true-120.png"/><br/>Watch for signs 	X		english	moto	signs	true	
english-moto-signs-true-121	<img src="english-moto-signs-true-121.png"/><br/>No passing 	O		english	moto	signs	true	
english-moto-signs-true-122	<img src="english-moto-signs-true-122.png"/><br/>Single lane road 	X		english	moto	signs	true	
english-moto-signs-true-123	<img src="english-moto-signs-true-123.png"/><br/>Stop for weighing 	O		english	moto	signs	true	
english-moto-signs-true-124	<img src="english-moto-signs-true-124.png"/><br/>Parking prohibited 	X		english	moto	signs	true	
english-moto-signs-true-125	<img src="english-moto-signs-true-125.png"/><br/>Broken yellow line is a direction separation line 	O		english	moto	signs	true	
english-moto-signs-true-126	<img src="english-moto-signs-true-126.png"/><br/>Broken yellow line separates oncoming traffic lanes 	X		english	moto	signs	true	
english-moto-signs-true-127	<img src="english-moto-signs-true-127.png"/><br/>Vertical white line is a longitudinal crosswalk line 	O		english	moto	signs	true	
english-moto-signs-true-128	<img src="english-moto-signs-true-128.png"/><br/>Vertical white line is a zebra crossing 	X		english	moto	signs	true	
english-moto-signs-true-129	<img src="english-moto-signs-true-129.png"/><br/>Provincial road number 	O		english	moto	signs	true	medium
english-moto-signs-true-130	<img src="english-moto-signs-true-130.png"/><br/>National freeway number 	X		english	moto	signs	true	
english-moto-signs-true-131	<img src="english-moto-signs-true-131.png"/><br/>Maximum speed 	O		english	moto	signs	true	
english-moto-signs-true-132	<img src="english-moto-signs-true-132.png"/><br/>Minimum speed 	X		english	moto	signs	true	
english-moto-signs-true-133	<img src="english-moto-signs-true-133.png"/><br/>Lane control sign. 	O		english	moto	signs	true	
english-moto-signs-true-134	<img src="english-moto-signs-true-134.png"/><br/>no left turn	X		english	moto	signs	true	
english-moto-signs-true-135	<img src="english-moto-signs-true-135.png"/><br/>lane splits	X		english	moto	signs	true	
english-moto-signs-true-136	<img src="english-moto-signs-true-136.png"/><br/>Two-way	X		english	moto	signs	true	
english-moto-signs-true-137	<img src="english-moto-signs-true-137.png"/><br/>Y intersection	O		english	moto	signs	true	
english-moto-signs-true-138	<img src="english-moto-signs-true-138.png"/><br/>Beware of airplanes	O		english	moto	signs	true	
english-moto-signs-true-139	<img src="english-moto-signs-true-139.png"/><br/>No turns allowed	X		english	moto	signs	true	
english-moto-signs-true-140	<img src="english-moto-signs-true-140.png"/><br/>lane direction	O		english	moto	signs	true	
english-moto-signs-true-141	<img src="english-moto-signs-true-141.png"/><br/>road direction	X		english	moto	signs	true	
english-moto-signs-true-142	<img src="english-moto-signs-true-142.png"/><br/>keep right 	X		english	moto	signs	true	
english-moto-signs-true-143	<img src="english-moto-signs-true-143.png"/><br/>Bus only	O		english	moto	signs	true	
english-moto-signs-true-144	<img src="english-moto-signs-true-144.png"/><br/> exclusive for autobombiles with at least 4 wheels. 	O		english	moto	signs	true	
english-moto-signs-true-145	<img src="english-moto-signs-true-145.png"/><br/>no honking	X		english	moto	signs	true	
english-moto-signs-true-146	<img src="english-moto-signs-true-146.png"/><br/>no bikes	X		english	moto	signs	true	impossible
english-moto-signs-true-147	<img src="english-moto-signs-true-147.png"/><br/>no entry	O		english	moto	signs	true	
english-moto-signs-true-148	<img src="english-moto-signs-true-148.png"/><br/>No right or left turns	O		english	moto	signs	true	
english-moto-signs-true-149	<img src="english-moto-signs-true-149.png"/><br/>dead end	X		english	moto	signs	true	
english-moto-signs-true-150	<img src="english-moto-signs-true-150.png"/><br/>No left turn for large heavy-duty motorcycle with engine capacity of 550cc or above.	X		english	moto	signs	true	
english-moto-signs-true-151	<img src="english-moto-signs-true-151.png"/><br/>vehicle safety distance	O		english	moto	signs	true	
english-moto-signs-true-152	<img src="english-moto-signs-true-152.png"/><br/>Location name	O		english	moto	signs	true	
english-moto-signs-true-153	<img src="english-moto-signs-true-153.png"/><br/>Locational direction sign	O		english	moto	signs	true	
english-moto-signs-true-154	<img src="english-moto-signs-true-154.png"/><br/>road name	O		english	moto	signs	true	
english-moto-signs-true-155	<img src="english-moto-signs-true-155.png"/><br/>disabled parking space	O		english	moto	signs	true	
english-moto-signs-true-156	<img src="english-moto-signs-true-156.png"/><br/>automobile repair service station	X		english	moto	signs	true	
english-moto-signs-true-157	<img src="english-moto-signs-true-157.png"/><br/>cars only	X		english	moto	signs	true	
english-moto-signs-true-158	<img src="english-moto-signs-true-158.png"/><br/>U-turn lane	O		english	moto	signs	true	
english-moto-signs-true-159	<img src="english-moto-signs-true-159.png"/><br/>warning triangle for vehicle with mechanical problems	X		english	moto	signs	true	
english-moto-signs-true-160	<img src="english-moto-signs-true-160.png"/><br/>The white rectanglar marking in front of the stop line shown in the picture  is a motorcycle waiting zone, which allows motorcycles, except large heavy-duty motorcycles, to wait in the area during red light.	O		english	moto	signs	true	
english-moto-signs-true-161	<img src="english-moto-signs-true-161.png"/><br/>The white rectangular marking behind the stop line in the picture is the motorcycle waiting zone for left turn traffic.	X		english	moto	signs	true	
english-moto-signs-true-162	<img src="english-moto-signs-true-162.png"/><br/>The crosshatch marking between the crosswalk and the motorcycle waiting zone as shown in the picture is for bicycles crossing, which indicates the area where bicycles are allowed to cross the street at intersections or in the middle of the road. 	O		english	moto	signs	true	
english-moto-signs-true-163	<img src="english-moto-signs-true-163.png"/><br/>The white arrow in the picture is a lane ends sign, which indicates the lane is coming to an end, and guides you to merge with the adjacent traffic.	O		english	moto	signs	true	
english-moto-signs-true-164	<img src="english-moto-signs-true-164.png"/><br/>The white arrow shown in the picture indicates a passing bay, where a car may park during emergency.	X		english	moto	signs	true	medium
english-moto-signs-true-165	<img src="english-moto-signs-true-165.png"/><br/>charging station	O		english	moto	signs	true	
english-moto-signs-true-166	<img src="english-moto-signs-true-166.png"/><br/>charging station	X		english	moto	signs	true	
english-moto-signs-true-167	<img src="english-moto-signs-true-167.png"/><br/> through traffic only	O		english	moto	signs	true	
english-moto-signs-true-168	<img src="english-moto-signs-true-168.png"/><br/>directional sign for roundabout	X		english	moto	signs	true	
english-moto-signs-true-169	<img src="english-moto-signs-true-169.png"/><br/>beware of bus or large passenger vehicles	X		english	moto	signs	true	
english-moto-signs-true-170	<img src="english-moto-signs-true-170.png"/><br/>left turn	O		english	moto	signs	true	
english-moto-signs-true-171	<img src="english-moto-signs-true-171.png"/><br/>right turn	O		english	moto	signs	true	
english-moto-signs-true-172	<img src="english-moto-signs-true-172.png"/><br/>slow down and stop 	X		english	moto	signs	true	
english-moto-signs-true-173	<img src="english-moto-signs-true-173.png"/><br/>passing allowed	X		english	moto	signs	true	
