chinese-moto-signs-choice-033	<img src="chinese-moto-signs-choice-33.png"/><br/><br/>(1) 最低速限<br/>(2) 最高速限<br/>(3) 車輛總重限制。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-034	<img src="chinese-moto-signs-choice-34.png"/><br/><br/>(1) 禁止停車<br/>(2) 禁止臨時停車<br/>(3) 禁止超車。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-035	<img src="chinese-moto-signs-choice-35.png"/><br/><br/>(1) 禁止行人通行<br/>(2) 停車再開<br/>(3) 禁止任何車輛進入。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-036	<img src="chinese-moto-signs-choice-36.png"/><br/><br/>(1) 禁止行人通行<br/>(2) 禁止任何車輛進入<br/>(3) 禁止四輪以上汽車進入。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-037	<img src="chinese-moto-signs-choice-37.png"/><br/><br/>(1) 禁止任何車輛進入<br/>(2) 禁止拖車進入<br/>(3) 禁止大貨車及聯結車進入。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-038	<img src="chinese-moto-signs-choice-38.png"/><br/><br/>(1) 禁止大型重型機車以外之機車進入<br/>(2) 禁止四輪以上汽車進入<br/>(3) 禁止超車。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-039	<img src="chinese-moto-signs-choice-39.png"/><br/><br/>(1) 禁止任何車輛進入<br/>(2) 禁止四輪以上汽車及機車進入<br/>(3) 禁止行人通行。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-040	<img src="chinese-moto-signs-choice-40.png"/><br/><br/>(1) 禁止大型重型機車以外之機車進入<br/>(2) 禁止汽缸排氣量550 立方公分以上大型重型機車進入<br/>(3) 禁止大型重型機車進入。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-041	<img src="chinese-moto-signs-choice-41.png"/><br/><br/>(1) 禁止汽缸排氣量 550 立方公分以上大型重型機車進入<br/>(2) 汽缸排氣量 550 立方公分以上大型重型機車專用車道<br/>(3) 禁止自行車進入。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-042	<img src="chinese-moto-signs-choice-42.png"/><br/><br/>(1) 禁止電動自行車進入<br/>(2) 禁止自行車進入<br/>(3) 禁止機車進入。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-043	<img src="chinese-moto-signs-choice-43.png"/><br/><br/>(1) 禁止迴車<br/>(2) 禁止左轉<br/>(3) 禁止右轉。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-044	<img src="chinese-moto-signs-choice-44.png"/><br/><br/>(1) 禁止左轉<br/>(2) 禁止右轉<br/>(3) 禁止左轉及直行。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-045	<img src="chinese-moto-signs-choice-45.png"/><br/><br/>(1) 禁止超車<br/>(2) 禁止聯結車超車<br/>(3) 禁止行人。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-046	<img src="chinese-moto-signs-choice-46.png"/><br/><br/>(1) 禁止左轉<br/>(2) 禁止迴車<br/>(3) 禁止停車。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-047	<img src="chinese-moto-signs-choice-47.png"/><br/><br/>(1) 禁止行人通行<br/>(2) 當心行人<br/>(3) 當心兒童。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-048	<img src="chinese-moto-signs-choice-48.png"/><br/><br/>(1) 車輛寬度限制<br/>(2) 禁止停車<br/>(3) 車輛高度限制。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-049	<img src="chinese-moto-signs-choice-49.png"/><br/><br/>(1) 車輛總重限制<br/>(2) 車輛載重限制<br/>(3) 車輛空重。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-050	<img src="chinese-moto-signs-choice-50.png"/><br/><br/>(1) 最低速限<br/>(2) 最高速限<br/>(3) 車輛總重限制。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-051	<img src="chinese-moto-signs-choice-51.png"/><br/><br/>(1) 當心兒童<br/>(2) 當心行人<br/>(3) 行人專用。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-052	<img src="chinese-moto-signs-choice-52.png"/><br/><br/>(1) 車輛長度限制<br/>(2) 車寬限制<br/>(3) 禁止汽車進入。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-053	<img src="chinese-moto-signs-choice-53.png"/><br/><br/>(1) 停車再開<br/>(2) 停車檢查<br/>(3) 禁止行人通行。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-054	<img src="chinese-moto-signs-choice-54.png"/><br/><br/>(1) 停車再開<br/>(2) 停車檢查<br/>(3) 禁止通行。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-055	<img src="chinese-moto-signs-choice-55.png"/><br/><br/>(1) 靠右行駛<br/>(2) 單行道<br/>(3) 右轉。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-056	<img src="chinese-moto-signs-choice-56.png"/><br/><br/>(1) 禁止停車<br/>(2) 停車再開<br/>(3) 禁止臨時停車。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-057	<img src="chinese-moto-signs-choice-57.png"/><br/><br/>(1) 此路不通<br/>(2) 救護站<br/>(3) 醫院。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-058	<img src="chinese-moto-signs-choice-58.png"/><br/><br/>(1) 岔路<br/>(2) 此路不通<br/>(3) 加油站。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-059	<img src="chinese-moto-signs-choice-59.png"/><br/><br/>(1) 省道路線編號<br/>(2) 縣道路線編號<br/>(3) 國道路線編號。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-060	<img src="chinese-moto-signs-choice-60.png"/><br/><br/>(1) 省道路線編號<br/>(2) 縣道路線編號<br/>(3) 國道路線編號。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-061	<img src="chinese-moto-signs-choice-61.png"/><br/><br/>(1) 快速公路之省道路線編號<br/>(2) 縣道路線編號<br/>(3) 國道路線編號。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-062	<img src="chinese-moto-signs-choice-62.png"/><br/><br/>(1) 省道路線編號<br/>(2) 縣道路線編號<br/>(3) 國道路線編號。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-063	<img src="chinese-moto-signs-choice-63.png"/><br/><br/>(1) 產業道路編號<br/>(2) 縣道路線編號<br/>(3) 鄉道路線編號。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-064	<img src="chinese-moto-signs-choice-64.png"/><br/><br/>(1) 閃光黃燈<br/>(2) 行車管制號誌<br/>(3) 雙閃光黃燈。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-065	<img src="chinese-moto-signs-choice-65.png"/><br/><br/>(1) 雙閃光黃燈<br/>(2) 特種閃光黃燈號誌<br/>(3) 時相交通號誌。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-066	<img src="chinese-moto-signs-choice-66.png"/><br/><br/>(1) 行人專用號誌<br/>(2) 閃光黃燈<br/>(3) 時相交通號誌。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-067	<img src="chinese-moto-signs-choice-67.png"/><br/><br/>(1) 特種閃光「黃燈」號誌<br/>(2) 行車管制號誌<br/>(3) 行人穿越道號誌。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-068	<img src="chinese-moto-signs-choice-68.png"/><br/><br/>(1) 雙線以上電化鐵路平交道<br/>(2) 雙線以上鐵路平交道<br/>(3) 單線電化鐵路平交道。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-069	<img src="chinese-moto-signs-choice-69.png"/><br/>圖中黃色實線是指：<br/>(1) 行人穿越道線<br/>(2) 禁止停車線<br/>(3) 停止線。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-070	<img src="chinese-moto-signs-choice-70.png"/><br/><br/>(1) 行車分向線<br/>(2) 枕木紋行人穿越道線<br/>(3) 禁止超車線。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-071	<img src="chinese-moto-signs-choice-71.png"/><br/><br/>(1) 路寬變更線<br/>(2) 近鐵路平交道線<br/>(3) 近障礙物線。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-072	<img src="chinese-moto-signs-choice-72.png"/><br/>圖中白色虛線是指：<br/>(1) 枕木紋行人穿越道線<br/>(2) 車道線<br/>(3) 路面邊線。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-073	<img src="chinese-moto-signs-choice-73.png"/><br/><br/>(1) 停放車輛線<br/>(2) 指向線<br/>(3) 停止線。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-074	<img src="chinese-moto-signs-choice-74.png"/><br/>圖中黃色雙實線是指：<br/>(1) 禁止停車線<br/>(2) 分向限制線<br/>(3) 路寬變更線。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-075	<img src="chinese-moto-signs-choice-75.png"/><br/>圖中黃色雙實線是指：<br/>(1)  行車分向線<br/>(2) 雙向禁止超車線<br/>(3) 停止線。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-076	<img src="chinese-moto-signs-choice-76.png"/><br/>圖中紅色實線是指：<br/>(1) 停止線<br/>(2) 禁止臨時停車線<br/>(3) 車輛停放線。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-077	<img src="chinese-moto-signs-choice-77.png"/><br/>圖中白色倒三角形標線是指：<br/>(1) 讓路線<br/>(2) 停止線<br/>(3) 近障礙物線。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-078	<img src="chinese-moto-signs-choice-78.png"/><br/><br/>(1) 近障礙物線<br/>(2) 近鐵路平交道線<br/>(3) 路寬變更線。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-079	<img src="chinese-moto-signs-choice-79.png"/><br/><br/>(1) 近鐵路平交道線<br/>(2) 近障礙物線<br/>(3) 路寬變更線。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-080	<img src="chinese-moto-signs-choice-80.png"/><br/><br/>(1) 車道線<br/>(2) 行車分向線<br/>(3) 枕木紋行人穿越道線。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-081	<img src="chinese-moto-signs-choice-81.png"/><br/>圖中斜紋是指：<br/>(1) 斑馬紋行人穿越道線<br/>(2) 停止線<br/>(3) 路面邊線。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-082	<img src="chinese-moto-signs-choice-82.png"/><br/>圖中橫向白色實線是指：<br/>(1) 禁止超車線<br/>(2) 停止線<br/>(3) 行人穿越道線。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-083	<img src="chinese-moto-signs-choice-83.png"/><br/><br/>(1) 停止線<br/>(2) 近障礙物線<br/>(3) 車輛停放線。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-084	<img src="chinese-moto-signs-choice-84.png"/><br/>圖中箭頭所指白色實線是指：<br/>(1) 路面邊線<br/>(2) 車道線<br/>(3) 禁止超車線。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-085	<img src="chinese-moto-signs-choice-85.png"/><br/><br/>(1) 前方來車停止<br/>(2) 全部車輛停止<br/>(3) 前後來車停止，左右來車通行。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-086	<img src="chinese-moto-signs-choice-86.png"/><br/><br/>(1) 全部車輛停止<br/>(2) 前後來車停止，左右來車通行<br/>(3) 前方來車停止。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-087	<img src="chinese-moto-signs-choice-87.png"/><br/><br/>(1) 右方來車左轉彎<br/>(2) 右方來車速行<br/>(3) 左方來車速行。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-088	<img src="chinese-moto-signs-choice-88.png"/><br/><br/>(1) 右方來車停止<br/>(2) 右方來車左轉彎<br/>(3) 右方來車速行。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-089	<img src="chinese-moto-signs-choice-89.png"/><br/><br/>(1) 右方來車左轉彎<br/>(2) 左方來車速行<br/>(3) 右方來車速行。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-090	<img src="chinese-moto-signs-choice-90.png"/><br/><br/>(1) 左方來車左轉彎<br/>(2) 右方來車速行<br/>(3) 左方來車停止。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-091	<img src="chinese-moto-signs-choice-91.png"/><br/><br/>(1) 前方來車停止<br/>(2) 前後停止左右通行<br/>(3) 全部車輛停止。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-092	<img src="chinese-moto-signs-choice-92.png"/><br/><br/>(1) 右方來車停止<br/>(2) 左方來車通行<br/>(3) 右方來車速行。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-093	<img src="chinese-moto-signs-choice-93.png"/><br/><br/>(1) 右道封閉<br/>(2) 左道封閉<br/>(3) 車輛改道。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-094	<img src="chinese-moto-signs-choice-94.png"/><br/><br/>(1) 右道封閉<br/>(2) 左道封閉<br/>(3) 車輛改道。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-095	<img src="chinese-moto-signs-choice-95.png"/><br/><br/>(1) 道路封閉<br/>(2) 車輛改道<br/>(3) 道路施工。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-096	<img src="chinese-moto-signs-choice-96.png"/><br/><br/>(1) 左道封閉<br/>(2) 右道封閉<br/>(3) 車輛改道。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-097	<img src="chinese-moto-signs-choice-97.png"/><br/><br/>(1) 指示改道方向<br/>(2) 單行道<br/>(3) 行車方向指示。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-098	<img src="chinese-moto-signs-choice-98.png"/><br/><br/>(1) 道路施工<br/>(2) 道路封閉<br/>(3) 車輛改道。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-099	<img src="chinese-moto-signs-choice-99.png"/><br/><br/>(1) 開亮頭燈<br/>(2) 注意號誌<br/>(3) 按鳴喇叭。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-100	<img src="chinese-moto-signs-choice-100.png"/><br/><br/>(1) 騎乘自行車當心行人<br/>(2) 行人及自行車專行<br/>(3) 自行車及機車專行。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-101	<img src="chinese-moto-signs-choice-101.png"/><br/>道路指定<br/>(1) 汽車專行<br/>(2) 大客車專行<br/>(3) 自行車及大型重型機車以外之機車專行。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-102	<img src="chinese-moto-signs-choice-102.png"/><br/><br/>(1) 指定四輪以上汽車及汽缸排氣量 550 立方公分以上大型重型機車專行<br/>(2) 指定自行車與機車專行<br/>(3) 禁止四輪以上汽車與汽缸排氣量550 立方公分以上大型重型機車進入。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-103	<img src="chinese-moto-signs-choice-103.png"/><br/><br/>(1) 指定四輪以上汽車及汽缸排氣量 550 立方公分以上大型重型機車專行<br/>(2) 道路指定四輪以上汽車及大型重型機車專行<br/>(3) 禁止四輪以上汽車及大型重型機車進入。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-104	<img src="chinese-moto-signs-choice-104.png"/><br/><br/>(1)  車道指定四輪以上汽車專行<br/>(2)  車道指定四輪以上汽車及汽缸排氣量550 立方公分以上大型重型機車專行<br/>(3) 禁止四輪以上汽車及汽缸排氣量550 立方公分以上大型重型機車進入。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-105	<img src="chinese-moto-signs-choice-105.png"/><br/><br/>(1) 車道指定自行車及大型重型機車以外之機車專行<br/>(2) 車道指定自行車及大型重型機車專行<br/>(3) 車道指定自行車及輕型機車專行。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-106	<img src="chinese-moto-signs-choice-106.png"/><br/><br/>(1) 車道指定自行車專行<br/>(2) 車道指定汽車專行<br/>(3) 車道指定機車專行。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-107	<img src="chinese-moto-signs-choice-107.png"/><br/><br/>(1) 機慢車兩段右轉<br/>(2) 機車專行<br/>(3) 機慢車兩段左轉。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-108	<img src="chinese-moto-signs-choice-108.png"/><br/><br/>(1) 機慢車兩段右轉<br/>(2) 機車專行<br/>(3) 機慢車兩段左轉。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-109	<img src="chinese-moto-signs-choice-109.png"/><br/>圖中白色虛線為：<br/>(1) 轉彎線<br/>(2) 網狀線<br/>(3) 槽化線。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-110	<img src="chinese-moto-signs-choice-110.png"/><br/>本標誌為：<br/>(1) 地名里程指示<br/>(2) 方向里程指示<br/>(3) 地名方向指示。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-111	<img src="chinese-moto-signs-choice-111.png"/><br/><br/>(1) 行車方向指示(直行後右轉)<br/>(2) 道路遵行方向(僅准右轉)<br/>(3) 右彎。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-112	<img src="chinese-moto-signs-choice-112.png"/><br/>本號誌是：<br/>(1) 車道管制號誌，表示本車道封閉<br/>(2) 前有岔道<br/>(3) 行車管制號誌。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-113	<img src="chinese-moto-signs-choice-113.png"/><br/><br/>(1) 捷運車站<br/>(2) 鐵路車站<br/>(3) 高速鐵路車站。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-114	<img src="chinese-moto-signs-choice-114.png"/><br/><br/>(1) 停車處<br/>(2) 公園<br/>(3) 迴轉道。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-115	<img src="chinese-moto-signs-choice-115.png"/><br/>左臂向上，手掌向右微曲，表示：<br/>(1) 右轉彎<br/>(2) 左轉彎<br/>(3) 讓後車超車。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-116	<img src="chinese-moto-signs-choice-116.png"/><br/>左臂平伸，手掌向下，表示：<br/>(1) 右轉彎<br/>(2) 左轉彎<br/>(3) 慢行。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-117	<img src="chinese-moto-signs-choice-117.png"/><br/>左臂向下垂伸，手掌向後，表示：<br/>(1) 減速暫停<br/>(2) 讓後車超越<br/>(3) 倒車。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-118	<img src="chinese-moto-signs-choice-118.png"/><br/><br/>(1) 道路僅准左轉<br/>(2) 單行道<br/>(3) 靠左側車道行駛。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-119	<img src="chinese-moto-signs-choice-119.png"/><br/><br/>(1) 單行道<br/>(2) 車道遵行方向<br/>(3) 僅准左轉。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-120	<img src="chinese-moto-signs-choice-120.png"/><br/><br/>(1) 僅准直行<br/>(2) 遵行方向<br/>(3) 單行道。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-121	<img src="chinese-moto-signs-choice-121.png"/><br/><br/>(1) 地名里程指示<br/>(2) 方向里程指示<br/>(3) 地名方向指示。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-122	<img src="chinese-moto-signs-choice-122.png"/><br/><br/>(1) 地名里程指示<br/>(2) 方向里程指示<br/>(3) 地名方向指示。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-123	<img src="chinese-moto-signs-choice-123.png"/><br/>本標誌為高速公路指引標誌，用以指引：<br/>(1) 快速公路<br/>(2) 高速公路 <br/>(3) 一般道路 之車輛駛往高速公路交流道。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-124	<img src="chinese-moto-signs-choice-124.png"/><br/><br/>(1) 里程碑<br/>(2) 里程牌<br/>(3) 縣道路線編號標誌。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-125	<img src="chinese-moto-signs-choice-125.png"/><br/><br/>(1) 捷運車站<br/>(2) 鐵路車站<br/>(3) 高速鐵路車站。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-126	<img src="chinese-moto-signs-choice-126.png"/><br/><br/>(1) 人行天橋<br/>(2) 人行地下道<br/>(3) 停車處。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-127	<img src="chinese-moto-signs-choice-127.png"/><br/><br/>(1) 人行天橋<br/>(2) 人行地下道<br/>(3) 停車處。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-128	<img src="chinese-moto-signs-choice-128.png"/><br/><br/>(1) 迴轉道<br/>(2) 安全方向導引<br/>(3) 車道預告。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-129	<img src="chinese-moto-signs-choice-129.png"/><br/><br/>(1) 迴轉道<br/>(2) 安全方向導引<br/>(3) 車道預告。	2		chinese	moto	signs	choice	
chinese-moto-signs-choice-130	<img src="chinese-moto-signs-choice-130.png"/><br/><br/>(1) 警告標誌<br/>(2) 道路施工標誌<br/>(3) 車輛故障標誌。	3		chinese	moto	signs	choice	
chinese-moto-signs-choice-131	<img src="chinese-moto-signs-choice-131.png"/><br/>機車駕駛人如果在道路上發現圖中的橫向標線時，應該如何反應？<br/>(1) 減速慢行<br/>(2) 加速通過<br/>(3) 檢查輪胎。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-132	<img src="chinese-moto-signs-choice-132.png"/><br/>圖中最外側的路面邊線與車道線中間的白色實線為何種標線？<br/>(1) 快慢車道分隔線<br/>(2) 行車分向線<br/>(3) 雙方禁止超車線。	1		chinese	moto	signs	choice	
chinese-moto-signs-choice-133	<img src="chinese-moto-signs-choice-133.png"/><br/>圖中路口交叉型標線是？<br/>(1) 對角線行人穿越道線<br/>(2) 網狀線<br/>(3) 自行車穿越道線。	1		chinese	moto	signs	choice	medium
