chinese-car-signs-true-025	<img src="chinese-car-signs-true-25.png"><br>危險 	O		chinese	car	signs	true
chinese-car-signs-true-026	<img src="chinese-car-signs-true-26.png"><br>注意號誌 	X		chinese	car	signs	true
chinese-car-signs-true-027	<img src="chinese-car-signs-true-27.png"><br>停車再開 	O		chinese	car	signs	true
chinese-car-signs-true-028	<img src="chinese-car-signs-true-28.png"><br>禁止停車 	X		chinese	car	signs	true
chinese-car-signs-true-029	<img src="chinese-car-signs-true-29.png"><br>讓路 	O		chinese	car	signs	true
chinese-car-signs-true-030	<img src="chinese-car-signs-true-30.png"><br>慢行 	X		chinese	car	signs	true
chinese-car-signs-true-031	<img src="chinese-car-signs-true-31.png"><br>禁止停車 	O		chinese	car	signs	true
chinese-car-signs-true-032	<img src="chinese-car-signs-true-32.png"><br>停車再開 	X		chinese	car	signs	true
chinese-car-signs-true-033	<img src="chinese-car-signs-true-33.png"><br>禁止四輪以上汽車進入 	O		chinese	car	signs	true
chinese-car-signs-true-034	<img src="chinese-car-signs-true-34.png"><br>禁止進入 	X		chinese	car	signs	true
chinese-car-signs-true-035	<img src="chinese-car-signs-true-35.png"><br>禁止迴車 	O		chinese	car	signs	true
chinese-car-signs-true-036	<img src="chinese-car-signs-true-36.png"><br>禁止左轉 	X		chinese	car	signs	true
chinese-car-signs-true-037	<img src="chinese-car-signs-true-37.png"><br>禁止四輪以上汽車及機車進入 	O		chinese	car	signs	true
chinese-car-signs-true-038	<img src="chinese-car-signs-true-38.png"><br>禁止四輪以上汽車進入 	X		chinese	car	signs	true
chinese-car-signs-true-039	<img src="chinese-car-signs-true-39.png"><br>車輛高度限制 	O		chinese	car	signs	true
chinese-car-signs-true-040	<img src="chinese-car-signs-true-40.png"><br>車輛寬度限制 	X		chinese	car	signs	true
chinese-car-signs-true-041	<img src="chinese-car-signs-true-41.png"><br>停車檢查 	O		chinese	car	signs	true
chinese-car-signs-true-042	<img src="chinese-car-signs-true-42.png"><br>禁止停車 	X		chinese	car	signs	true
chinese-car-signs-true-043	<img src="chinese-car-signs-true-43.png"><br>最高速限 	O		chinese	car	signs	true
chinese-car-signs-true-044	<img src="chinese-car-signs-true-44.png"><br>最低速限 	X		chinese	car	signs	true
chinese-car-signs-true-045	<img src="chinese-car-signs-true-45.png"><br>停車檢查 	O		chinese	car	signs	true
chinese-car-signs-true-046	<img src="chinese-car-signs-true-46.png"><br>停車再開 	X		chinese	car	signs	true
chinese-car-signs-true-047	<img src="chinese-car-signs-true-47.png"><br>禁止超車 	O		chinese	car	signs	true
chinese-car-signs-true-048	<img src="chinese-car-signs-true-48.png"><br>禁止會車 	X		chinese	car	signs	true
chinese-car-signs-true-049	<img src="chinese-car-signs-true-49.png"><br>最低速限 	O		chinese	car	signs	true
chinese-car-signs-true-050	<img src="chinese-car-signs-true-50.png"><br>最高速限 	X		chinese	car	signs	true
chinese-car-signs-true-051	<img src="chinese-car-signs-true-51.png"><br>當心身心障礙者 	O		chinese	car	signs	true
chinese-car-signs-true-052	<img src="chinese-car-signs-true-52.png"><br>當心兒童 	X		chinese	car	signs	true
chinese-car-signs-true-053	<img src="chinese-car-signs-true-53.png"><br>禁止臨時停車 	O		chinese	car	signs	true
chinese-car-signs-true-054	<img src="chinese-car-signs-true-54.png"><br>禁止停車 	X		chinese	car	signs	true
chinese-car-signs-true-055	<img src="chinese-car-signs-true-55.png"><br>專行車輛（大客車專行） 	O		chinese	car	signs	true
chinese-car-signs-true-056	<img src="chinese-car-signs-true-56.png"><br>車輛長度限制 	X		chinese	car	signs	true
chinese-car-signs-true-057	<img src="chinese-car-signs-true-57.png"><br>車輛寬度限制 	O		chinese	car	signs	true
chinese-car-signs-true-058	<img src="chinese-car-signs-true-58.png"><br>車輛長度限制 	X		chinese	car	signs	true
chinese-car-signs-true-059	<img src="chinese-car-signs-true-59.png"><br>停車檢查 	O		chinese	car	signs	true
chinese-car-signs-true-060	<img src="chinese-car-signs-true-60.png"><br>車輛總重限制 	X		chinese	car	signs	true
chinese-car-signs-true-061	<img src="chinese-car-signs-true-61.png"><br>禁止空計程車進入 	O		chinese	car	signs	true
chinese-car-signs-true-062	<img src="chinese-car-signs-true-62.png"><br>禁止汽車進入 	X		chinese	car	signs	true
chinese-car-signs-true-063	<img src="chinese-car-signs-true-63.png"><br>禁止任何車輛進入 	O		chinese	car	signs	true
chinese-car-signs-true-064	<img src="chinese-car-signs-true-64.png"><br>此路不通 	X		chinese	car	signs	true
chinese-car-signs-true-065	<img src="chinese-car-signs-true-65.png"><br>路面低窪 	O		chinese	car	signs	true
chinese-car-signs-true-066	<img src="chinese-car-signs-true-66.png"><br>路面顛簸 	X		chinese	car	signs	true
chinese-car-signs-true-067	<img src="chinese-car-signs-true-67.png"><br>注意號誌 	O		chinese	car	signs	true
chinese-car-signs-true-068	<img src="chinese-car-signs-true-68.png"><br>行車管制號誌 	X		chinese	car	signs	true
chinese-car-signs-true-069	<img src="chinese-car-signs-true-69.png"><br>路面高突 	O		chinese	car	signs	true
chinese-car-signs-true-070	<img src="chinese-car-signs-true-70.png"><br>路面顛簸 	X		chinese	car	signs	true
chinese-car-signs-true-071	<img src="chinese-car-signs-true-71.png"><br>遵行方向 	O		chinese	car	signs	true
chinese-car-signs-true-072	<img src="chinese-car-signs-true-72.png"><br>單行道 	X		chinese	car	signs	true
chinese-car-signs-true-073	<img src="chinese-car-signs-true-73.png"><br>遵行方向 	O		chinese	car	signs	true
chinese-car-signs-true-074	<img src="chinese-car-signs-true-74.png"><br>分道 	X		chinese	car	signs	true
chinese-car-signs-true-075	<img src="chinese-car-signs-true-75.png"><br>救護站 	O		chinese	car	signs	true
chinese-car-signs-true-076	<img src="chinese-car-signs-true-76.png"><br>醫院 	X		chinese	car	signs	true
chinese-car-signs-true-077	<img src="chinese-car-signs-true-77.png"><br>連續彎路先向左 	O		chinese	car	signs	true
chinese-car-signs-true-078	<img src="chinese-car-signs-true-78.png"><br>連續彎路先向右 	X		chinese	car	signs	true
chinese-car-signs-true-079	<img src="chinese-car-signs-true-79.png"><br>岔路 	O		chinese	car	signs	true
chinese-car-signs-true-080	<img src="chinese-car-signs-true-80.png"><br>此路不通 	X		chinese	car	signs	true
chinese-car-signs-true-081	<img src="chinese-car-signs-true-81.png"><br>遵行方向 	O		chinese	car	signs	true
chinese-car-signs-true-082	<img src="chinese-car-signs-true-82.png"><br>單行道 	X		chinese	car	signs	true
chinese-car-signs-true-083	<img src="chinese-car-signs-true-83.png"><br>右轉方向 	O		chinese	car	signs	true
chinese-car-signs-true-084	<img src="chinese-car-signs-true-84.png"><br>遵行方向 	X		chinese	car	signs	true
chinese-car-signs-true-085	<img src="chinese-car-signs-true-85.png"><br>避車彎 	O		chinese	car	signs	true
chinese-car-signs-true-086	<img src="chinese-car-signs-true-86.png"><br>狹路 	X		chinese	car	signs	true
chinese-car-signs-true-087	<img src="chinese-car-signs-true-87.png"><br>靠右行駛 	O		chinese	car	signs	true
chinese-car-signs-true-088	<img src="chinese-car-signs-true-88.png"><br>靠左行駛 	X		chinese	car	signs	true
chinese-car-signs-true-089	<img src="chinese-car-signs-true-89.png"><br>單行道 	O		chinese	car	signs	true
chinese-car-signs-true-090	<img src="chinese-car-signs-true-90.png"><br>遵行方向 	X		chinese	car	signs	true
chinese-car-signs-true-091	<img src="chinese-car-signs-true-91.png"><br>省道路線編號 	O		chinese	car	signs	true
chinese-car-signs-true-092	<img src="chinese-car-signs-true-92.png"><br>國道路線編號 	X		chinese	car	signs	true
chinese-car-signs-true-093	<img src="chinese-car-signs-true-93.png"><br>縣道路線編號 	O		chinese	car	signs	true
chinese-car-signs-true-094	<img src="chinese-car-signs-true-94.png"><br>省道路線編號 	X		chinese	car	signs	true
chinese-car-signs-true-095	<img src="chinese-car-signs-true-95.png"><br>國道路線編號 	O		chinese	car	signs	true
chinese-car-signs-true-096	<img src="chinese-car-signs-true-96.png"><br>省道路線編號 	X		chinese	car	signs	true
chinese-car-signs-true-097	<img src="chinese-car-signs-true-97.png"><br>分道 	O		chinese	car	signs	true
chinese-car-signs-true-098	<img src="chinese-car-signs-true-98.png"><br>岔路 	X		chinese	car	signs	true
chinese-car-signs-true-099	<img src="chinese-car-signs-true-99.png"><br>禁止會車 	O		chinese	car	signs	true
chinese-car-signs-true-100	<img src="chinese-car-signs-true-100.png"><br>雙向道 	X		chinese	car	signs	true
chinese-car-signs-true-101	<img src="chinese-car-signs-true-101.png"><br>右側車道路寬縮減 	O		chinese	car	signs	true
chinese-car-signs-true-102	<img src="chinese-car-signs-true-102.png"><br>左側車道路寬縮減 	X		chinese	car	signs	true
chinese-car-signs-true-103	<img src="chinese-car-signs-true-103.png"><br>左側車道路寬縮減 	O		chinese	car	signs	true
chinese-car-signs-true-104	<img src="chinese-car-signs-true-104.png"><br>右側車道路寬縮減 	X		chinese	car	signs	true
chinese-car-signs-true-105	<img src="chinese-car-signs-true-105.png"><br>特種閃光「黃燈」號誌 	O		chinese	car	signs	true
chinese-car-signs-true-106	<img src="chinese-car-signs-true-106.png"><br>行車管制號誌 	X		chinese	car	signs	true
chinese-car-signs-true-107	<img src="chinese-car-signs-true-107.png"><br>行人專用號誌 	O		chinese	car	signs	true
chinese-car-signs-true-108	<img src="chinese-car-signs-true-108.png"><br>當心行人 	X		chinese	car	signs	true
chinese-car-signs-true-109	<img src="chinese-car-signs-true-109.png"><br>行人穿越道號誌 	O		chinese	car	signs	true
chinese-car-signs-true-110	<img src="chinese-car-signs-true-110.png"><br>行車管制號誌 	X		chinese	car	signs	true
chinese-car-signs-true-111	<img src="chinese-car-signs-true-111.png"><br>雙線以上電化鐵路平交道 	O		chinese	car	signs	true
chinese-car-signs-true-112	<img src="chinese-car-signs-true-112.png"><br>雙線以上鐵路平交道 	X		chinese	car	signs	true
chinese-car-signs-true-113	<img src="chinese-car-signs-true-113.png"><br>特種閃光「紅燈」號誌 	O		chinese	car	signs	true
chinese-car-signs-true-114	<img src="chinese-car-signs-true-114.png"><br>行車管制號誌 	X		chinese	car	signs	true
chinese-car-signs-true-115	<img src="chinese-car-signs-true-115.png"><br>行車管制號誌 	O		chinese	car	signs	true
chinese-car-signs-true-116	<img src="chinese-car-signs-true-116.png"><br>行人專用號誌 	X		chinese	car	signs	true
chinese-car-signs-true-117	<img src="chinese-car-signs-true-117.png"><br>人行天橋 	O		chinese	car	signs	true
chinese-car-signs-true-118	<img src="chinese-car-signs-true-118.png"><br>人行地下道 	X		chinese	car	signs	true
chinese-car-signs-true-119	<img src="chinese-car-signs-true-119.png"><br>電話 	O		chinese	car	signs	true
chinese-car-signs-true-120	<img src="chinese-car-signs-true-120.png"><br>修理站 	X		chinese	car	signs	true
chinese-car-signs-true-121	<img src="chinese-car-signs-true-121.png"><br>渡口 	O		chinese	car	signs	true
chinese-car-signs-true-122	<img src="chinese-car-signs-true-122.png"><br>專行汽車 	X		chinese	car	signs	true
chinese-car-signs-true-123	<img src="chinese-car-signs-true-123.png"><br>右轉方向 	O		chinese	car	signs	true
chinese-car-signs-true-124	<img src="chinese-car-signs-true-124.png"><br>左轉方向 	X		chinese	car	signs	true
chinese-car-signs-true-125	<img src="chinese-car-signs-true-125.png"><br>左右轉方向 	O		chinese	car	signs	true
chinese-car-signs-true-126	<img src="chinese-car-signs-true-126.png"><br>雙向道 	X		chinese	car	signs	true
chinese-car-signs-true-127	<img src="chinese-car-signs-true-127.png"><br>餐旅服務 	O		chinese	car	signs	true
chinese-car-signs-true-128	<img src="chinese-car-signs-true-128.png"><br>加油站 	X		chinese	car	signs	true
chinese-car-signs-true-129	<img src="chinese-car-signs-true-129.png"><br>人行地下道 	O		chinese	car	signs	true
chinese-car-signs-true-130	<img src="chinese-car-signs-true-130.png"><br>人行天橋 	X		chinese	car	signs	true
chinese-car-signs-true-131	<img src="chinese-car-signs-true-131.png"><br>加油站 	O		chinese	car	signs	true
chinese-car-signs-true-132	<img src="chinese-car-signs-true-132.png"><br>餐旅服務 	X		chinese	car	signs	true
chinese-car-signs-true-133	<img src="chinese-car-signs-true-133.png"><br>左道封閉 	O		chinese	car	signs	true
chinese-car-signs-true-134	<img src="chinese-car-signs-true-134.png"><br>右道封閉 	X		chinese	car	signs	true
chinese-car-signs-true-135	<img src="chinese-car-signs-true-135.png"><br>右道封閉 	O		chinese	car	signs	true
chinese-car-signs-true-136	<img src="chinese-car-signs-true-136.png"><br>左道封閉 	X		chinese	car	signs	true
chinese-car-signs-true-137	<img src="chinese-car-signs-true-137.png"><br>道路施工 	O		chinese	car	signs	true
chinese-car-signs-true-138	<img src="chinese-car-signs-true-138.png"><br>當心行人 	X		chinese	car	signs	true
chinese-car-signs-true-139	<img src="chinese-car-signs-true-139.png"><br>車輛改道 	O		chinese	car	signs	true
chinese-car-signs-true-140	<img src="chinese-car-signs-true-140.png"><br>岔路 	X		chinese	car	signs	true
chinese-car-signs-true-141	<img src="chinese-car-signs-true-141.png"><br>指示改道方向 	O		chinese	car	signs	true
chinese-car-signs-true-142	<img src="chinese-car-signs-true-142.png"><br>單行道 	X		chinese	car	signs	true
chinese-car-signs-true-143	<img src="chinese-car-signs-true-143.png"><br>道路封閉 	O		chinese	car	signs	true
chinese-car-signs-true-144	<img src="chinese-car-signs-true-144.png"><br>道路施工 	X		chinese	car	signs	true
chinese-car-signs-true-145	<img src="chinese-car-signs-true-145.png"><br>圖中黃色雙實線為：雙向禁止超車線 	O		chinese	car	signs	true
chinese-car-signs-true-146	<img src="chinese-car-signs-true-146.png"><br>圖中黃色雙實線為：單向禁止超車線 	X		chinese	car	signs	true
chinese-car-signs-true-147	<img src="chinese-car-signs-true-147.png"><br>圖中黃色單實線配合黃色虛線為：單向禁止超車線 	O		chinese	car	signs	true
chinese-car-signs-true-148	<img src="chinese-car-signs-true-148.png"><br>圖中黃色單實線配合黃色虛線為：雙向禁止超車線 	X		chinese	car	signs	true
chinese-car-signs-true-149	<img src="chinese-car-signs-true-149.png"><br>圖中白色雙實線為：禁止變換車道線 	O		chinese	car	signs	true
chinese-car-signs-true-150	<img src="chinese-car-signs-true-150.png"><br>圖中白色雙實線為：行車分向線 	X		chinese	car	signs	true
chinese-car-signs-true-151	<img src="chinese-car-signs-true-151.png"><br>圖中黃色實線為：禁止停車線 	O		chinese	car	signs	true
chinese-car-signs-true-152	<img src="chinese-car-signs-true-152.png"><br>圖中黃色實線為：禁止臨時停車線 	X		chinese	car	signs	true
chinese-car-signs-true-153	<img src="chinese-car-signs-true-153.png"><br>圖中紅色實線為：禁止臨時停車線 	O		chinese	car	signs	true
chinese-car-signs-true-154	<img src="chinese-car-signs-true-154.png"><br>圖中紅色實線為：禁止停車線 	X		chinese	car	signs	true
chinese-car-signs-true-155	<img src="chinese-car-signs-true-155.png"><br>圖中黃色虛線為：行車分向線 	O		chinese	car	signs	true
chinese-car-signs-true-156	<img src="chinese-car-signs-true-156.png"><br>圖中黃色虛線為：分向限制線 	X		chinese	car	signs	true
chinese-car-signs-true-157	<img src="chinese-car-signs-true-157.png"><br>圖中白色虛線為：車道線 	O		chinese	car	signs	true
chinese-car-signs-true-158	<img src="chinese-car-signs-true-158.png"><br>圖中白色虛線為：行車分向線 	X		chinese	car	signs	true
chinese-car-signs-true-159	<img src="chinese-car-signs-true-159.png"><br>圖中橫向白色實線為：停止線 	O		chinese	car	signs	true
chinese-car-signs-true-160	<img src="chinese-car-signs-true-160.png"><br>圖中橫向白色實線為：讓路線 	X		chinese	car	signs	true
chinese-car-signs-true-161	<img src="chinese-car-signs-true-161.png"><br>圖中白色斜紋線為：斑馬紋行人穿越道 	O		chinese	car	signs	true
chinese-car-signs-true-162	<img src="chinese-car-signs-true-162.png"><br>圖中白色斜紋線為：枕木紋行人穿越道 	X		chinese	car	signs	true
chinese-car-signs-true-163	<img src="chinese-car-signs-true-163.png"><br>指向線 	O		chinese	car	signs	true
chinese-car-signs-true-164	<img src="chinese-car-signs-true-164.png"><br>行車分向線 	X		chinese	car	signs	true
chinese-car-signs-true-165	<img src="chinese-car-signs-true-165.png"><br>圖中白色紋線為：枕木紋行人穿越道線 	O		chinese	car	signs	true
chinese-car-signs-true-166	<img src="chinese-car-signs-true-166.png"><br>圖中白色紋線為：斑馬紋行人穿越道線 	X		chinese	car	signs	true
chinese-car-signs-true-167	<img src="chinese-car-signs-true-167.png"><br>圖中黃色雙實線為：分向限制線 	O		chinese	car	signs	true
chinese-car-signs-true-168	<img src="chinese-car-signs-true-168.png"><br>圖中黃色雙實線為：行車分向線 	X		chinese	car	signs	true
chinese-car-signs-true-169	<img src="chinese-car-signs-true-169.png"><br>路寬變更線 	O		chinese	car	signs	true
chinese-car-signs-true-170	<img src="chinese-car-signs-true-170.png"><br>狹路變更線 	X		chinese	car	signs	true
chinese-car-signs-true-171	<img src="chinese-car-signs-true-171.png"><br>近障礙物線 	O		chinese	car	signs	true
chinese-car-signs-true-172	<img src="chinese-car-signs-true-172.png"><br>圖中黃色標線為單向禁止超車線。 	X		chinese	car	signs	true
chinese-car-signs-true-173	<img src="chinese-car-signs-true-173.png"><br>近鐵路平交道線 	O		chinese	car	signs	true
chinese-car-signs-true-174	<img src="chinese-car-signs-true-174.png"><br>讓路線 	X		chinese	car	signs	true
chinese-car-signs-true-175	<img src="chinese-car-signs-true-175.png"><br>圖中白色倒三角型標線為：讓路線 	O		chinese	car	signs	true
chinese-car-signs-true-176	<img src="chinese-car-signs-true-176.png"><br>圖中白色倒三角型標線為：指向線 	X		chinese	car	signs	true
chinese-car-signs-true-177	<img src="chinese-car-signs-true-177.png"><br>圖中網狀線，用以告示車輛駕駛人在本標線範圍內禁止臨時停車 	O		chinese	car	signs	true
chinese-car-signs-true-178	<img src="chinese-car-signs-true-178.png"><br>圖中網狀線，用以告示車輛駕駛人在本標線範圍內可以臨時停車 	X		chinese	car	signs	true
chinese-car-signs-true-179	<img src="chinese-car-signs-true-179.png"><br>車輛停放線 	O		chinese	car	signs	true
chinese-car-signs-true-180	<img src="chinese-car-signs-true-180.png"><br>停止線 	X		chinese	car	signs	true
chinese-car-signs-true-181	<img src="chinese-car-signs-true-181.png"><br>圖中白色虛線為：轉彎線 	O		chinese	car	signs	true
chinese-car-signs-true-182	<img src="chinese-car-signs-true-182.png"><br>圖中白色虛線為：槽化線 	X		chinese	car	signs	true
chinese-car-signs-true-183	<img src="chinese-car-signs-true-183.png"><br>全部車輛停止 	O		chinese	car	signs	true
chinese-car-signs-true-184	<img src="chinese-car-signs-true-184.png"><br>前面來車停止 	X		chinese	car	signs	true
chinese-car-signs-true-185	<img src="chinese-car-signs-true-185.png"><br>右面來車左轉彎 	O		chinese	car	signs	true
chinese-car-signs-true-186	<img src="chinese-car-signs-true-186.png"><br>左面來車右轉彎 	X		chinese	car	signs	true
chinese-car-signs-true-187	<img src="chinese-car-signs-true-187.png"><br>右面來車停止 	O		chinese	car	signs	true
chinese-car-signs-true-188	<img src="chinese-car-signs-true-188.png"><br>左面來車停止 	X		chinese	car	signs	true
chinese-car-signs-true-189	<img src="chinese-car-signs-true-189.png"><br>左面來車左轉彎 	O		chinese	car	signs	true
chinese-car-signs-true-190	<img src="chinese-car-signs-true-190.png"><br>右面來車左轉彎 	X		chinese	car	signs	true
chinese-car-signs-true-191	<img src="chinese-car-signs-true-191.png"><br>左面來車停止 	O		chinese	car	signs	true
chinese-car-signs-true-192	<img src="chinese-car-signs-true-192.png"><br>右面來車停止 	X		chinese	car	signs	true
chinese-car-signs-true-193	<img src="chinese-car-signs-true-193.png"><br>前後來車停止，左右來車通行 	O		chinese	car	signs	true
chinese-car-signs-true-194	<img src="chinese-car-signs-true-194.png"><br>全部車輛停止 	X		chinese	car	signs	true
chinese-car-signs-true-195	<img src="chinese-car-signs-true-195.png"><br>右面來車速行 	O		chinese	car	signs	true
chinese-car-signs-true-196	<img src="chinese-car-signs-true-196.png"><br>左面來車速行 	X		chinese	car	signs	true
chinese-car-signs-true-197	<img src="chinese-car-signs-true-197.png"><br>前面來車停止 	O		chinese	car	signs	true
chinese-car-signs-true-198	<img src="chinese-car-signs-true-198.png"><br>全部車輛停止 	X		chinese	car	signs	true
chinese-car-signs-true-199	<img src="chinese-car-signs-true-199.png"><br>左面來車速行 	O		chinese	car	signs	true
chinese-car-signs-true-200	<img src="chinese-car-signs-true-200.png"><br>右面來車速行 	X		chinese	car	signs	true
chinese-car-signs-true-201	<img src="chinese-car-signs-true-201.png"><br>本標誌為：在高速公路行駛此路段之車輛，速度限制每小時最高不得超過１１０公里。 	O		chinese	car	signs	true
chinese-car-signs-true-202	<img src="chinese-car-signs-true-202.png"><br>警告左線車道終止於前面不遠處，行駛於左線車道之車輛，必須插入右鄰車道。 	X		chinese	car	signs	true
chinese-car-signs-true-203	<img src="chinese-car-signs-true-203.png"><br>指示高（快）速公路出口處，及出口匝道的方向。 	O		chinese	car	signs	true
chinese-car-signs-true-204	<img src="chinese-car-signs-true-204.png"><br>此標誌促使駕駛人注意，遇有障礙物或交通島時，車輛應該分駛其兩側。 	O		chinese	car	signs	true
chinese-car-signs-true-205	<img src="chinese-car-signs-true-205.png"><br>指示通往前方兩處出口的地點，分別為楊梅和新竹，且距該兩處出口之里程分別為５公里與３０公里。 	O		chinese	car	signs	true
chinese-car-signs-true-206	<img src="chinese-car-signs-true-206.png"><br>指示前方有服務區及其距離里程。 	O		chinese	car	signs	true
chinese-car-signs-true-207	<img src="chinese-car-signs-true-207.png"><br>指示前面１５０公尺處之最右側車道為慢速車爬坡之專用車道。 	O		chinese	car	signs	true
chinese-car-signs-true-208	<img src="chinese-car-signs-true-208.png"><br>指示要上高速公路（往南方向）或要去斗南的車輛，須依箭頭方向駛入交流道進口匝道。 	O		chinese	car	signs	true
chinese-car-signs-true-209	<img src="chinese-car-signs-true-209.png"><br>本號誌是車道管制號誌。 	O		chinese	car	signs	true
chinese-car-signs-true-210	<img src="chinese-car-signs-true-210.png"><br>表示前面三公里處有收費站，車輛必須準備停車繳費。 	O		chinese	car	signs	true
chinese-car-signs-true-211	<img src="chinese-car-signs-true-211.png"><br>本標誌是指向北行。 	O		chinese	car	signs	true
chinese-car-signs-true-212	<img src="chinese-car-signs-true-212.png"><br>這是警告標誌，表示前面路段封閉。 	X		chinese	car	signs	true
chinese-car-signs-true-213	<img src="chinese-car-signs-true-213.png"><br>這是「交通錐」，用以輔助拒馬阻擋或分隔交通。 	O		chinese	car	signs	true
chinese-car-signs-true-214	<img src="chinese-car-signs-true-214.png"><br>本標誌用以指示駕駛人，從中壢往高速公路有二處出口。 	X		chinese	car	signs	true
chinese-car-signs-true-215	<img src="chinese-car-signs-true-215.png"><br>本標誌用以指示通達地點應行駛之車道。 	X		chinese	car	signs	true
chinese-car-signs-true-216	<img src="chinese-car-signs-true-216.png"><br>左圖標誌表示該標誌與前方交流道出口距離為2,000公尺 	O		chinese	car	signs	true
chinese-car-signs-true-217	<img src="chinese-car-signs-true-217.png"><br>煞車系統警示燈 	O		chinese	car	signs	true
chinese-car-signs-true-218	<img src="chinese-car-signs-true-218.png"><br>ABS煞車警示燈 	X		chinese	car	signs	true
chinese-car-signs-true-219	<img src="chinese-car-signs-true-219.png"><br>充電警示燈 	O		chinese	car	signs	true
chinese-car-signs-true-220	<img src="chinese-car-signs-true-220.png"><br>引擎故障警示燈 	X		chinese	car	signs	true
chinese-car-signs-true-221	<img src="chinese-car-signs-true-221.png"><br>低機油壓力警示燈 	O		chinese	car	signs	true
chinese-car-signs-true-222	<img src="chinese-car-signs-true-222.png"><br>低燃油油位警示燈 	X		chinese	car	signs	true
chinese-car-signs-true-223	<img src="chinese-car-signs-true-223.png"><br>引擎故障警示燈 	O		chinese	car	signs	true
chinese-car-signs-true-224	<img src="chinese-car-signs-true-224.png"><br>充電警示燈 	X		chinese	car	signs	true
chinese-car-signs-true-225	<img src="chinese-car-signs-true-225.png"><br>低燃油油位警示燈 	O		chinese	car	signs	true
chinese-car-signs-true-226	<img src="chinese-car-signs-true-226.png"><br>低機油壓力警示燈 	X		chinese	car	signs	true
chinese-car-signs-true-227	<img src="chinese-car-signs-true-227.png"><br>車門開啟警示燈 	O		chinese	car	signs	true
chinese-car-signs-true-228	<img src="chinese-car-signs-true-228.png"><br>轉向指示燈 	X		chinese	car	signs	true
chinese-car-signs-true-229	<img src="chinese-car-signs-true-229.png"><br>轉向指示燈 	O		chinese	car	signs	true
chinese-car-signs-true-230	<img src="chinese-car-signs-true-230.png"><br>車寬指示燈 	X		chinese	car	signs	true
chinese-car-signs-true-231	<img src="chinese-car-signs-true-231.png"><br>遠光指示燈 	O		chinese	car	signs	true
chinese-car-signs-true-232	<img src="chinese-car-signs-true-232.png"><br>霧燈指示燈 	X		chinese	car	signs	true
chinese-car-signs-true-233	<img src="chinese-car-signs-true-233.png"><br>安全帶警示燈 	O		chinese	car	signs	true
chinese-car-signs-true-234	<img src="chinese-car-signs-true-234.png"><br>氣囊警示燈 	X		chinese	car	signs	true
chinese-car-signs-true-235	<img src="chinese-car-signs-true-235.png"><br>危險警告燈按鈕 	O		chinese	car	signs	true
chinese-car-signs-true-236	<img src="chinese-car-signs-true-236.png"><br>三角警示架 	X		chinese	car	signs	true
