english-car-rules-choice-013	Prior to filling up the fuel tank: <br>(1)  you are required to turn off your engine <br>(2)  you don't have to turn off your engine <br>(3)  it doesn't matter whether you turn off your engine or not.	1	05	english	car	rules	choice	
english-car-rules-choice-014	Passengers: <br>(1)  may stretch their arms and neck out the window <br>(2)  may not stretch their arms and neck out the window <br>(3)  may stretch their arms and neck out the window on summer days, but not when the weather turns cold.	2	05	english	car	rules	choice	
english-car-rules-choice-015	If drivers want to maintain an orderly traffic environment for the safety of society and the happiness of their families, they should: <br>(1)  drive responsibly and courteously <br>(2)  improve their driving skills <br>(3)  not smoke or drink.	1	05	english	car	rules	choice	
english-car-rules-choice-016	Drivers should: <br>(1)  strive to improve their driving skills <br>(2)  make driving safely their top priority <br>(3)  make reaching their destination their top priority.	2	05	english	car	rules	choice	
english-car-rules-choice-017	I am a good driver and always abide by the traffic rules. To help ensure traffic safety, when drivers break traffic laws, I hope police officers will: <br>(1)  use all lawful means to examine drivers and strictly penalize drivers who break the law <br>(2)  not examine or penalize anyone <br>(3)  examine drivers, but not penalize them.	1	05	english	car	rules	choice	
english-car-rules-choice-018	Passing through a pedestrian crosswalk at an intersection as the light turns yellow, I am required to: <br>(1)  stop my car <br>(2)  move back behind the crosswalk <br>(3)  keep moving ahead.	3	05	english	car	rules	choice	
english-car-rules-choice-019	When driving behind other vehicles and approaching a railroad crossing, I am required to: <br>(1)  slow down and keep a greater distance between myself and the vehicle in front of me <br>(2)  drive as usual <br>(3)  speed up to pass the railroad crossing quickly.	1	06	english	car	rules	choice	
english-car-rules-choice-020	For the purposes of driving safety, which of the following should be considered the top priority of drivers? <br>(1)  the appearance of their vehicle <br>(2)  safety, not time <br>(3)  transportation infrastructure.	2	05	english	car	rules	choice	
english-car-rules-choice-021	To ensure safety for themselves and the others, drivers should improve their conduct in daily life by always: <br>(1)  controlling themselves and helping others <br>(2)  discouraging others from driving aggressively <br>(3)  trying to find some way to give others a hard time.	1	05	english	car	rules	choice	
english-car-rules-choice-022	If you are driving in a rural area and encounter people herding animals across the road, you are required to: <br>(1)  honk your horn to make them hurry up <br>(2)  speed up to cross the road before the animals do <br>(3)  slow down and wait until the animals have crossed the road.	3	05	english	car	rules	choice	
english-car-rules-choice-023	If you are driving through a muddy area or flooded area and encounter pedestrians, you are required to: <br>(1)  slow down in order not to splash any water on the pedestrians <br>(2)  speed up and pass through the water <br>(3)  honk your horn constantly to warn the pedestrians to keep away from your vehicle.	1	05	english	car	rules	choice	
english-car-rules-choice-024	When a vehicle is moving on the road, the driver: <br>(1)   can use hand-held cell phones, computers, or other similar devices to call, talk, digitally communicate, or do other actions that might hinder driving safety <br>(2)  cannot use hand-held cell phones, computers, or other similar devices to call, talk, digitally communicate, or do other actions that might hinder driving safety <br>(3)  can use hand-held cell phones, computers, or other similar devices to call, talk, digitally  communicate, or do other actions that might hinder driving safety if the condition of the road is good enough.	2	05	english	car	rules	choice	
english-car-rules-choice-025	When you encounter other vehicles on a narrow road, you should: <br>(1)  speed up and force other vehicles to yield <br>(2)  pull your vehicle over to the side and yield to the other vehicles <br>(3)  honk your horn constantly to warn other vehicles to yield to you.	2	05	english	car	rules	choice	
english-car-rules-choice-026	If an elderly person, child, or disabled passenger gets on the bus, the driver is required to: <br>(1)  politely refuse to serve them <br>(2)  wait until all passengers are steadily seated before moving the bus <br>(3)  charge them double fare.	2	05	english	car	rules	choice	
english-car-rules-choice-027	If you witness an accident when you are driving, you are required to: <br>(1)  leave the scene of the accident <br>(2)  stay on the scene to provide assistance and provide a witness statement <br>(3)  lie and say you didn't see anything.	2	05	english	car	rules	choice	
english-car-rules-choice-028	If you become tired or feel sleepy when driving, you are required to: <br>(1)  slow down <br>(2)  take medication to regain your mental alertness and continue to drive as usual <br>(3)  pull over at the nearest roadside rest stop and rest a while in order to regain your mental alertness.	3	05	english	car	rules	choice	
english-car-rules-choice-029	You are driving on a two-way road and you want to pass the vehicle in front of you, but there are other vehicles approaching from the opposite direction. You are required to: <br>(1)  slow down immediately and not pass <br>(2)  speed up and pass the vehicle in front of you immediately <br>(3)  honk your horn and force the approaching vehicles to yield.	1	05	english	car	rules	choice	
english-car-rules-choice-030	If you are driving on a muddy road on a rainy day and you find yourself skidding, you should: <br>(1)  brake immediately to reduce your speed; <br>(2)  shift into a low gear while grip the steering wheel with both hands, and steer your car in the same direction as you are skidding; <br>(3)  step on the gas and speed through. 	2	05	english	car	rules	choice	
english-car-rules-choice-031	If you discover your brakes are not working when driving, you are required to: <br>(1)  shift into the low gear, turn on your right turn signal, and pull over to the side of the road <br>(2)  pull over to the side of the road immediately <br>(3)  turn on your headlights and honk your horn to alert other vehicles and pedestrians to yield.	1	05	english	car	rules	choice	
english-car-rules-choice-032	In which of the following situations, are drivers allowed to drive in the oncoming traffic lane: <br>(1)  when other vehicles are parked on the right side of the road and, at the same time, no vehicles are approaching from the opposite direction <br>(2)  when you are driving either uphill or downhill <br>(3)  when you are going to stop your car.	1	05	english	car	rules	choice	
english-car-rules-choice-033	When you are driving on a rural road in the middle of the night and no other cars are on the road: <br>(1)  you can speed <br>(2)  you are required to follow the speed limit no matter what <br>(3)  you can drive a bit faster than the speed limit, but not very fast.	2	05	english	car	rules	choice	
english-car-rules-choice-034	If you are driving through a muddy area or on a flooded road, you are required to: <br>(1)  speed up in order not to get stuck in the mud <br>(2)  honk your horn and force any pedestrians to yield <br>(3)  slow down and drive cautiously.	3	05	english	car	rules	choice	
english-car-rules-choice-035	If you find your brakes or steering are not working, you are required to: <br>(1)  slow down <br>(2)  drive as usual <br>(3)  stop driving, and have the vehicle repaired.	3	05	english	car	rules	choice	
english-car-rules-choice-036	A vehicle closely following behind a speeding fire engine is: <br>(1)  permitted <br>(2)  not permitted <br>(3)  not regulated by law.	2	05	english	car	rules	choice	
english-car-rules-choice-037	As your speed increases, the distance required to react: <br>(1)  remains unchanged <br>(2)  gets shorter <br>(3)  gets longer.	3	05	english	car	rules	choice	
english-car-rules-choice-038	Is it all right to drive after drinking alcoholic beverages? <br>(1)  No. <br>(2)  Yes. <br>(3)  Driving slowly is alright.	1	05	english	car	rules	choice	
english-car-rules-choice-039	If you are driving at night and the driver approaching from the opposite direction doesn't switch to their low beam headlights, you should: <br>(1)  switch on your high beam headlights to retaliate <br>(2)  continue to use your low beam headlights while slowing down <br>(3)  It doesn't matter.	2	05	english	car	rules	choice	
english-car-rules-choice-040	When driving at a high speed, drivers <br>(1)  react slower than usual and handle the emergencies less efficiently <br>(2)  can handle emergencies as well as usual <br>(3)  can handle emergencies better than usual.	1	05	english	car	rules	choice	
english-car-rules-choice-041	Are vehicles carrying dangerous cargo permitted to drive through Bagua Mountain Tunnel or Snow Mountain Tunnel? <br>(1)  Yes, they are. <br>(2)  No, they are not. <br>(3)  There is no rule regulating this.	2	03	english	car	rules	choice	
english-car-rules-choice-042	When driving on the road, to throw trash, cigarettes, or flammable items out of the vehicle: <br>(1)  is extremely immoral and dangerous. <br>(2)  is not a problem as long as it makes the drivers happy <br>(3)  is the best way to keep vehicles clean.	1	03	english	car	rules	choice	
english-car-rules-choice-043	Long tunnels have parking bays for the purpose of: <br>(1)  parking and resting <br>(2)  pulling a malfunctioning vehicle over to the side <br>(3)  passing other vehicles if there is a lot of traffic congestion in the tunnel.	2	03	english	car	rules	choice	
english-car-rules-choice-044	When driving in a long tunnel, drivers: <br>(1)  may change lanes at their discretion <br>(2)  may not change lanes at their discretion <br>(3)  may change to the lane with fewer vehicles if there is traffic congestion.	2	03	english	car	rules	choice	
english-car-rules-choice-045	If a fire occurs while driving through a long tunnel, drivers are required to turn off the engine. The driver and any passengers should then: <br>(1)  stay in the vehicle, close windows and wait for rescue; <br>(2)  evacuate, leaving the car locked; <br>(3)  evacuate, leaving windows half-way down, keys in the vehicle, and doors unlocked.	3	03	english	car	rules	choice	
english-car-rules-choice-046	If vehicles are in a long tunnel and a fire occurs in front of them, drivers and passengers are required to: <br>(1)  stay in their vehicle and wait for rescue <br>(2)  evacuate by going in the opposite direction <br>(3)  evacuate by walking in the same direction that they were driving their vehicle.	2	03	english	car	rules	choice	
english-car-rules-choice-047	Long tunnels have connecting tunnels: <br>(1)  for broken down vehicles <br>(2)  for emergency use <br>(3)  for vehicles to make a U-turn.	2	03	english	car	rules	choice	
english-car-rules-choice-048	If fire occurs ahead of your vehicle in a long tunnel, how can you evacuate and, at the same time, avoid heavy smoke and the high temperature, thereby minimizing any injury: <br>(1)  keep your body low and evacuate in the opposite direction that your vehicle was moving <br>(2)  keep your body low and evacuate in the direction that your vehicle was moving <br>(3)  evacuate in the direction your vehicle was moving as quickly as possible.	1	03	english	car	rules	choice	
english-car-rules-choice-049	To be classified as a mini bus, the number of seats of the bus must be <br>(1)  less than 10 <br>(2)  less than 9 <br>(3)  less than 11.	2	02	english	car	rules	choice	
english-car-rules-choice-050	Drivers who are one month or more late in getting their regular vehicle inspection: <br>(1)  will be penalized and have their car registration suspended <br>(2)  will have their car registration cancelled <br>(3)  will be fined.	1	02	english	car	rules	choice	
english-car-rules-choice-051	A student driver's license is valid for: <br>(1)  1 year <br>(2)  2 years <br>(3)  3 years.	1	02	english	car	rules	choice	
english-car-rules-choice-052	The legal age requirement for a regular automobile driver's license is: <br>(1)  17 years <br>(2)  18 years <br>(3)  19 years.	2	02	english	car	rules	choice	
english-car-rules-choice-053	The minimum age for obtaining a professional driver's license is <br>(1)  18 years. <br>(2)  19 years. <br>(3)  20 years.	3	02	english	car	rules	choice	
english-car-rules-choice-054	A small truck may not carry more than <br>(1)  2 persons <br>(2)  1 person <br>(3)  3 persons.	1	02	english	car	rules	choice	
english-car-rules-choice-055	If a driver allows a person to drive their car who does not have a driver's license, they will be subject to: <br>(1)  having their driver's license suspended <br>(2)  having their driver's license revoked <br>(3)  having their vehicle registration cancelled and license plates confiscated.	1	02	english	car	rules	choice	
english-car-rules-choice-056	If a driver causes a serious accident, the driver is required to take any and all possible action to deal appropriately with any injuries or death. If the driver flees the accident: <br>(1)  their driver's license will be revoked and they will be prohibited from getting another license permanently <br>(2)  they will be fined <br>(3)  their driver's license will be suspended for 1 year.	1	02	english	car	rules	choice	
english-car-rules-choice-057	Which of the following is the legal requirement regarding the annual inspection of vehicles for business use (not including buses): <br>(1)  vehicles less than 5 years old must be inspected at least once a year; vehicles more than 5 years old must be inspected at least twice a year <br>(2)  vehicles more than 3 years old must be inspected at least once a year <br>(3)  vehicles less than 5 years old must be inspected at least twice a year.	1	00	english	car	rules	choice	
english-car-rules-choice-058	Which of the following scores are required to pass the professional driver's license test: <br>(1)  Traffic rules: 70 points; Car repair/maintenance: 60 points; Road test: 70 points <br>(2)  Traffic rules: 85 points; Car repair/ maintenance: 60 points; Road test: 70 points <br>(3)  Traffic rules: 85 points; Car repair/maintenance: 70 points; Road test 70 points.	2	02	english	car	rules	choice	
english-car-rules-choice-059	What are the three occasion a motor vehicle inspection is required? <br>(1)  Suspension of vehicle license; periodic inspection; temporary or ad hoc inspection <br>(2)  Application for license plates; periodic inspection; temporary or ad hoc inspection <br>(3)  Scrapping your vehicle; exhaust emission; periodic inspection.	2	02	english	car	rules	choice	
english-car-rules-choice-060	How often must a professional driver's license be renewed: <br>(1)  every 1 year <br>(2)  every 2 years <br>(3)  every 3 years.	3	02	english	car	rules	choice	
english-car-rules-choice-061	Which of following vehicles is a student driver allowed to drive: <br>(1)  a car <br>(2)  a large truck <br>(3)  a bus	1	02	english	car	rules	choice	
english-car-rules-choice-062	Those who have a regular driver's license for cars are permitted to drive: <br>(1)  cars and light motorcycles <br>(2)  small buses and heavy motorcycles <br>(3)  small buses and large trucks.	1	02	english	car	rules	choice	
english-car-rules-choice-063	What is the maximum number of authorized engineering or public works personnel allowed to ride in a small truck: <br>(1)  5 persons <br>(2)  8 persons <br>(3)  4 persons.	2	02	english	car	rules	choice	
english-car-rules-choice-064	Who is required to wear a safety belt when in a moving vehicle: <br>(1)  the driver <br>(2)  front-seat passengers <br>(3)  the driver, front-seat, and back seat passengers.	3	02	english	car	rules	choice	
english-car-rules-choice-065	Driving lanes may be used by: <br>(1)  pedestrians, <br>(2)  vehicles, <br>(3)  pedestrians and vehicles.	2	02	english	car	rules	choice	
english-car-rules-choice-066	Traffic signals are designed to indicate when to: <br>(1)  proceed forward <br>(2)  drive cautiously and stop <br>(3)  drive cautiously, proceed forward, and stop.	3	02	english	car	rules	choice	
english-car-rules-choice-067	Which of the following places are student drivers permitted to drive: <br>(1)  driving schools and roads designated by the local police authority at a specific time <br>(2)  expressways <br>(3)  freeways.	1	02	english	car	rules	choice	
english-car-rules-choice-068	For those who have a regular driver's license, driving a business vehicle: <br>(1)  is illegal <br>(2)  is lawful <br>(3)  is not regulated by law.	1	02	english	car	rules	choice	
english-car-rules-choice-069	At what distance from the intersection are drivers who intend to turn required to flash their turn signal: <br>(1)  10 meters <br>(2)  20 meters <br>(3)  30 meters.	3	02	english	car	rules	choice	
english-car-rules-choice-070	If your driver's license is damaged, you are required to: <br>(1)  request a new license <br>(2)  take the driver's license test again <br>(3)  wait for another 6 years before getting a new license.	1	02	english	car	rules	choice	
english-car-rules-choice-071	Drivers who lend their driver's license to another person will be subject to: <br>(1)  having their driver's license suspended <br>(2)  having their driver's license revoked <br>(3)  having their vehicle registration cancelled and license plates confiscated.	1	02	english	car	rules	choice	
english-car-rules-choice-072	If a driver is discovered to be using a counterfeit, forged, or illegally obtained license, the driver will: <br>(1)  be fined; <br>(2)  have their driver's license revoked; <br>(3)  be fined and have their driver's license confiscated. 	3	02	english	car	rules	choice	
english-car-rules-choice-073	If you lose your driver's license, you are required to: <br>(1)  take the driver's license test again <br>(2)  apply to the Motor Vehicle Registration Department for a new license <br>(3)  place an ad in the newspaper to declare that the license has been cancelled.	2	02	english	car	rules	choice	
english-car-rules-choice-074	Those who drive a vehicle as part of their job are: <br>(1)  regular drivers <br>(2)  either regular drivers or professional drivers <br>(3)  professional drivers.	3	02	english	car	rules	choice	
english-car-rules-choice-075	If a vehicle's color or engine are modified, the vehicle owner is required to: <br>(1)  register the changes at the Motor Vehicle Registration Department <br>(2)  register the changes with the police <br>(3)  register the changes at the Ministry of Transportation and Communications.	1	02	english	car	rules	choice	
english-car-rules-choice-076	Taxis windows: <br>(1)  may be covered with opaque reflective material <br>(2)  are not permitted to be covered with either opaque reflective or heatproof material <br>(3)  must have curtains.	2	02	english	car	rules	choice	
english-car-rules-choice-077	Self-use cars are exempt from inspection if they are less than <br>(1)  4 <br>(2)  5 <br>(3)  6 years old.	2	02	english	car	rules	choice	
english-car-rules-choice-078	Those who are unable to have their professional driver's license renewed due to illness or travel abroad may present their original license together with the relevant required documents to the Motor Vehicle Registration Department and apply for renewal within <br>(1)  1 month <br>(2)  3 months <br>(3)  6 months after they have recovered from their illness or returned from abroad.	3	02	english	car	rules	choice	
english-car-rules-choice-079	Those who are <br>(1)  16 years old <br>(2)  18 years old <br>(3)  20 years old are eligible to apply for a student's driver license.	2	02	english	car	rules	choice	
english-car-rules-choice-080	Is it true that those who possess a student driver's license must be accompanied by a driver who possesses a regular driver's license for the same type of vehicle at all times when driving? <br>(1)  Yes. <br>(2)  No. <br>(3)  This is not regulated by law.	1	02	english	car	rules	choice	
english-car-rules-choice-081	What is the maximum age for those eligible for a professional driver's license? <br>(1)  45 <br>(2)  55 <br>(3)  65.	3	02	english	car	rules	choice	
english-car-rules-choice-082	What is the maximum age for those eligible for regular driver's license? <br>(1)  No age limit. <br>(2)  65 <br>(3)  60.	1	02	english	car	rules	choice	
english-car-rules-choice-083	To be eligible to take the regular small vehicle driver's license test, student drivers are required to have been driving for how long? <br>(1)  longer than 6 months <br>(2)  longer than 3 months <br>(3)  longer than 2 months.	2	02	english	car	rules	choice	
english-car-rules-choice-084	To be eligible to take the small vehicle professional driver's license test, student drivers are required to have been driving for: <br>(1)  either longer than six months or, with a small vehicle driver's license, for longer than three months; <br>(2)  longer than nine months; <br>(3)  longer than ten months.	1	02	english	car	rules	choice	
english-car-rules-choice-085	If a driver's name and birth date is amended or their address changes, the driver required to: <br>(1)  there is no applicable rule; <br>(2)  they are required to register the changes at the Motor Vehicle Registration Department; <br>(3)  they are required to register the changes at the Department of Health.	2	00	english	car	rules	choice	
english-car-rules-choice-086	If your driver's license is suspended or cancelled, what are you required to do? <br>(1)  There's no applicable rule. <br>(2)  I am required to surrender my driver's license to the local Motor Vehicle Registration Department. <br>(3)  I am required to turn in my driver's license to the police.	2	02	english	car	rules	choice	
english-car-rules-choice-087	If a person has someone else take the driver's license test for them, what is the penalty? <br>(1)  Their driver's license will be revoked and they will be disqualified from reapplying for a new license for 5 years from the date they were caught cheating. <br>(2)  They will not be allowed to apply for a new driver's license for the next 3 months. <br>(3)  They will not be allowed to apply for a new driver's license for the next 6 months.	1	02	english	car	rules	choice	
english-car-rules-choice-088	Those who are addicted to alcohol, narcotics or amphetamines: <br>(1)  may apply for a driver's license. <br>(2)  are not allowed to apply for a driver's license. <br>(3)  There is no applicable regulation.	2	02	english	car	rules	choice	
english-car-rules-choice-089	The mentally disabled, the blind, and those with epilepsy: <br>(1)  may not apply for a driver's license <br>(2)  may apply for a regular driver's license <br>(3)  There is no applicable regulation.	1	02	english	car	rules	choice	
english-car-rules-choice-090	Those whose drivers' license is still under suspension or revoked: <br>(1)  may apply for a driver's license <br>(2)  may not apply for a driver's license <br>(3)  There is no applicable regulation.	2	02	english	car	rules	choice	
english-car-rules-choice-091	If someone's driver's license is lost or stolen, they are required to: <br>(1)  know the license number so they can report it to the police <br>(2)  take the driver's license test again <br>(3)  apply to have their driver's license re-issued.	3	02	english	car	rules	choice	
english-car-rules-choice-092	In order to pass the Road test  applicants are required to score at least: <br>(1)  60 points <br>(2)  70 points <br>(3)  80 points	2	02	english	car	rules	choice	
english-car-rules-choice-093	In order to pass the Traffic Rules test, applicants need to score at least: <br>(1)  60 points <br>(2)  75 points <br>(3)  85 points	3	02	english	car	rules	choice	
english-car-rules-choice-094	Those who drive a small vehicle without a driver's license will be fined: <br>(1)  300   ～ 600 NTD <br>(2)  3,600～7,200 NTD <br>(3)  6,000～12,000 NTD.	3	02	english	car	rules	choice	
english-car-rules-choice-095	Temporary parking means you are allowed to park for: <br>(1)  less than 3 minutes <br>(2)  less than 5 minutes <br>(3)  less than 10 minutes.	1	02	english	car	rules	choice	
english-car-rules-choice-096	If your vehicle breaks down on a 40km/hr road, you are required to: <br>(1)  place a vehicle breakdown sign on the road 5-30 meters behind your vehicle <br>(2)  turn on all your lights and honk your horn repeatedly <br>(3)  turn on your front and rear lights.	1	02	english	car	rules	choice	
english-car-rules-choice-097	On the outside of the vehicle, you: <br>(1)  may not carry any passengers <br>(2)  may carry passengers <br>(3)  there is no restriction.	1	02	english	car	rules	choice	
english-car-rules-choice-098	The number of passengers carried by a moving vehicle: <br>(1)  may not exceed the legally allowed maximum number of passengers <br>(2)  depends on the driver and passengers <br>(3)  is not subject to any rule or restriction.	1	02	english	car	rules	choice	
english-car-rules-choice-099	Can taxis refuse to take a passenger? <br>(1)  Yes, <br>(2)  No, <br>(3)  There is no applicable regulation.	2	02	english	car	rules	choice	
english-car-rules-choice-100	The width of goods loaded on a truck: <br>(1)  may extend outside the vehicle by half a meter <br>(2)  may extend outside the vehicle by a meter <br>(3)  may not extend past the width of the vehicle.	3	02	english	car	rules	choice	
english-car-rules-choice-101	Vehicles loaded with dangerous cargo are required to park in: <br>(1)  an underground parking lot <br>(2)  an open and cool area <br>(3)  any place with lots of vehicles but few people.	2	02	english	car	rules	choice	
english-car-rules-choice-102	If vehicles are loaded with dangerous materials that are leaking or spilling, drivers are required to: <br>(1)  speed up and rush to their destination <br>(2)  park the vehicle and handle the situation properly <br>(3)  There is no applicable regulation.	2	02	english	car	rules	choice	
english-car-rules-choice-103	Drivers who violate traffic rules thus causing an accident or death are subject to having: <br>(1)  their vehicle registration suspended and license plates temporarily confiscated <br>(2)  their driver's license suspended <br>(3)  their driver's license revoked.	3	02	english	car	rules	choice	
english-car-rules-choice-104	Drivers who cause an accident not resulting in injury or death and who flee the scene of the accident are subject to penalties and: <br>(1)  suspension of their vehicle registration <br>(2)  suspension of their driver's license <br>(3)  cancellation of their driver's license.	2	02	english	car	rules	choice	
english-car-rules-choice-105	When vehicles are approaching an intersection where there is an island separating the slow and fast lanes, vehicles moving in the slow lane: <br>(1)  may not turn left <br>(2)  may turn left <br>(3)  There is no applicable regulation.	1	02	english	car	rules	choice	
english-car-rules-choice-106	When vehicles traveling in the opposite direction enter the same lane to turn left or right, who has right of way? <br>(1)  The vehicle turning right has the right of way. <br>(2)  The vehicle turning left has the right of way. <br>(3)  Both vehicles can proceed simultaneously.	2	02	english	car	rules	choice	
english-car-rules-choice-107	What happens to drivers who drive on the wrong side of the road on roads with no median line? <br>(1)  Their driver's license will be suspended. <br>(2)  They will be fined. <br>(3)  Their vehicle registration will be suspended.	2	02	english	car	rules	choice	
english-car-rules-choice-108	When approaching oncoming vehicles at night, you are required to: <br>(1)  turn on your high-beam headlights <br>(2)  turn on your low-beam headlights <br>(3)  turn off your lights and yield.	2	02	english	car	rules	choice	
english-car-rules-choice-109	At an intersection with no traffic signals or with traffic signals that are broken and which does not have any traffic control personnel present, what are drivers required to do? <br>(1)  Vehicles on secondary roads should yield to the vehicles on main roads. <br>(2)  Vehicles on main roads should yield to the vehicles on secondary roads. <br>(3)  Yielding is not required.	1	02	english	car	rules	choice	
english-car-rules-choice-110	At intersections with both traffic control personnel and traffic signals <br>(1)  drivers are required to obey the traffic control personnel. <br>(2)  drivers are required to obey the traffic signals. <br>(3)  There is no applicable regulation.	1	02	english	car	rules	choice	
english-car-rules-choice-111	Within how many meters of a fire hydrant or a fire station exit or entrance are drivers prohibited from temporarily parking their vehicle? <br>(1)  10 meters <br>(2)  5 meters <br>(3)  15 meters.	2	02	english	car	rules	choice	
english-car-rules-choice-112	When vehicles are carrying dangerous materials: <br>(1)  Drivers are required to display red  triangle-shaped flags in front of and behind their vehicles <br>(2)  Drivers should treat the dangerous materials in the same way as they treat other items <br>(3)  There is no applicable regulation.	1	02	english	car	rules	choice	
english-car-rules-choice-113	If trucks are loaded with goods longer than the body of the vehicle, the goods may not extend beyond the length of the vehicle by more than: <br>(1)  20% <br>(2)  25% <br>(3)  30%.	3	02	english	car	rules	choice	
english-car-rules-choice-114	Drivers are required to comply with the speed limit shown on the signs. On roads without signs, drivers may not exceed 50 km per hour. If drivers are driving on a road without median separating the oncoming lanes or driving in a designated slow lane, their speed may not exceed: <br>(1)  40 km <br>(2)  50 km <br>(3)  60 km per hour.	1	02	english	car	rules	choice	
english-car-rules-choice-115	When passing through a railroad crossing, a driver is required to leave how many meters between their vehicle and the vehicle crossing the railroad tracks in front them? <br>(1)  5 meters <br>(2)  a suitable distance so that the vehicle behind them can pass over the tracks safely <br>(3)  15 meters.	2	06	english	car	rules	choice	
english-car-rules-choice-116	Which of the following vehicles are required to have their license plate number painted on the rear end of their vehicle? <br>(1)  buses <br>(2)  cars <br>(3)  large and small trucks.	3	02	english	car	rules	choice	
english-car-rules-choice-117	When approaching a railroad crossing sign, drivers are required to reduce the speed of the vehicle to <br>(1)  less than 15 km per hour <br>(2)  less than 20 km per hour <br>(3)  less than 30 km per hour.	1	06	english	car	rules	choice	
english-car-rules-choice-118	When vehicles are moving on a road with two or more lanes, slower and smaller vehicles should use: <br>(1)  the inside lane <br>(2)  the outside lane <br>(3)  the slow lane.	2	02	english	car	rules	choice	
english-car-rules-choice-119	When turning right at an intersection, drivers are required to: <br>(1)  either turn on their right turn signal or use their arm to signal <br>(2)  change lanes <br>(3)  go ahead and make the turn.	1	02	english	car	rules	choice	
english-car-rules-choice-120	When vehicles are moving on a road with two or more lanes, the slower and smaller vehicles have to use: <br>(1)  the inside lane <br>(2)  the outside lane <br>(3)  either the inside or outside lane, but they cannot randomly change lanes.	3	02	english	car	rules	choice	
english-car-rules-choice-121	If various goods are loaded onto a vehicle, the heavier goods are required to be placed: <br>(1)  in the rear area of vehicle <br>(2)  in the front of the vehicle <br>(3)  distributed evenly on the vehicle.	3	02	english	car	rules	choice	
english-car-rules-choice-122	When transporting goods that are extra long, extra wide, extra tall, or extra heavy, drivers: <br>(1)  are required to transport such goods during daylight hours <br>(2)  have to acquire a temporary permit and hang warning flags in front of and behind their vehicle <br>(3)  have to appoint someone to monitor both ends of the cargo.	2	02	english	car	rules	choice	
english-car-rules-choice-123	Unless otherwise approved by the Motor Vehicle Registration Department, drivers: <br>(1)  may hitch a trailer to their vehicle <br>(2)  may not hitch a trailer to their vehicle <br>(3)  may hitch just one trailer.	2	02	english	car	rules	choice	
english-car-rules-choice-124	Prior to driving, areas of the vehicle, such as the steering wheel and brakes: <br>(1)  should be thoroughly checked <br>(2)  do not have to be checked <br>(3)  doesn't matter	1	02	english	car	rules	choice	
english-car-rules-choice-125	Vehicle repair tools: <br>(1)  must be kept in the vehicle <br>(2)  must not be kept in the vehicle <br>(3)  must be kept in the garage.	1	02	english	car	rules	choice	
english-car-rules-choice-126	Prior to pulling out, drivers are required to: <br>(1)  not turn on their turn signal <br>(2)  tap their horn 3 times lightly <br>(3)  turn on their turn signal.	3	02	english	car	rules	choice	
